Month,Item,Value
202102,Pork loin chops per kg,7.742
202102,Pork steak per kg,7.916
202102,Lamb - whole leg / half leg per kg,10.251
202102,Lamb loin chops per kg,18.036
202102,Lamb gigot chops per kg,
202102,Uncooked chicken medium size 1.6kg,4.569
202102,Lamb's liver per kg,
202102,Ham fillet per kg,5.702
202102,Cooked ham per kg,17.954
202102,Best back rashers per kg,9.283
202102,Pork sausages per kg,6.307
202102,Fresh fillet of whiting per kg,
202102,Fresh fillet of cod per kg,17.212
202102,Fresh salmon per kg,20.922
202102,Fresh fillet of plaice per kg,
202102,Fresh hake per kg,
202102,Smoked salmon per kg,32.202
202102,Full fat milk per 2 litre,1.687
202102,Low fat milk per 1 litre,1.025
202102,Irish cheddar per kg,8.646
202102,Large eggs per half dozen,1.776
202102,Medium eggs per half dozen,1.396
202102,Butter per lb,3.095
202102,Grapes per kg,5.121
202102,Bananas per kg,1.443
202102,Tomatoes per kg,3.362
202102,Onions per kg,1.181
202102,Broccoli per kg,2.758
202102,Carrots per kg,1.124
202102,Mushrooms per kg,3.665
202102,Tomatoes tinned per 400g,0.825
202102,Potatoes 2.5 kg,3.556
202102,Potatoes 7.5 kg,6.448
202102,Potatoes 10 kg,
202102,White granulated sugar per 1 kg,1.162
202102,Jam per lb,0.929
202102,Marmalade per lb,1.86
202102,Tea bags per 80,2.728
202102,Orange juice per litre,1.353
202102,Whiskey - take home (70cl bottle),27.178
202102,Brandy - take home (70cl bottle),30.901
202102,Vodka - take home (70cl bottle),20.809
202102,Cream liqueur - take home (70cl bottle),15.654
202102,Wine - take home (75cl bottle),
202102,Cider - take home (50cl can),2.223
202102,Sherry - take home (75cl bottle),
202102,Lager - take home (50cl can),1.91
202102,Stout - take home (50cl can),2.298
202102,Filtered cigarettes per 20 pk,13.645
202102,Stout - draught bar (1 pint),
202102,Lager - draught bar (1 pint),
202102,Lager - bar (33cl bottle),
202102,Cider - draught bar (1 pint),
202102,Ale - draught bar (1 pint),
202102,Cider - bar (33cl bottle),
202102,Flavoured alcoholic drink - bar (275ml bottle),
202102,Whiskey - bar (single) per ½ glass,
202102,Brandy - bar (single) per ½ glass,
202102,Vodka - bar (single) per ½ glass,
202102,Wine - bar (187ml bottle),
202102,Diesel per litre,1.251
202102,Petrol - unleaded per litre,1.346
202102,Cinema fee,
202102,Nightclubs fee,
202102,Gent's dry cut fee,
202102,"Gent's wash, cut, and blow dry fee",
202102,"Ladies' wash, cut and blow dry fee",
202103,"White, self raising flour per 2 kg",1.976
202103,"Brown, wholemeal flour per 2 kg",2.788
202103,"Bread, white sliced pan, large (800g)",1.303
202103,"Bread, brown sliced pan, large (800g)",1.416
202103,Spaghetti per 500g,1.022
202103,Sirloin steak per kg,14.595
202103,Striploin steak per kg,19.911
202103,Roast beef - topside or rib per kg,12.399
202103,Sliced / diced beef pieces per kg,9.468
202103,Pork loin chops per kg,7.667
202103,Pork steak per kg,8.779
202103,Lamb - whole leg / half leg per kg,11.593
202103,Lamb loin chops per kg,18.434
202103,Lamb gigot chops per kg,
202103,Uncooked chicken medium size 1.6kg,4.598
202103,Lamb's liver per kg,
202103,Ham fillet per kg,5.711
202103,Cooked ham per kg,17.934
202103,Best back rashers per kg,9.31
202103,Pork sausages per kg,6.322
202103,Fresh fillet of whiting per kg,
202103,Fresh fillet of cod per kg,17.212
202103,Fresh salmon per kg,21.269
202103,Fresh fillet of plaice per kg,
202103,Fresh hake per kg,
202103,Smoked salmon per kg,32.441
202103,Full fat milk per 2 litre,1.687
202103,Low fat milk per 1 litre,1.027
202103,Irish cheddar per kg,8.802
202103,Large eggs per half dozen,1.782
202103,Medium eggs per half dozen,1.398
202103,Butter per lb,3.078
202103,Grapes per kg,4.856
202103,Bananas per kg,1.443
202103,Tomatoes per kg,3.337
202103,Onions per kg,1.196
202103,Broccoli per kg,2.549
202103,Carrots per kg,1.111
202103,Mushrooms per kg,3.721
202103,Tomatoes tinned per 400g,0.855
202103,Potatoes 2.5 kg,3.526
202103,Potatoes 7.5 kg,6.434
202103,Potatoes 10 kg,
202103,White granulated sugar per 1 kg,1.176
202103,Jam per lb,0.96
202103,Marmalade per lb,1.85
202103,Tea bags per 80,2.773
202103,Orange juice per litre,1.373
202103,Whiskey - take home (70cl bottle),26.024
202103,Brandy - take home (70cl bottle),31.552
202103,Vodka - take home (70cl bottle),20.721
202103,Cream liqueur - take home (70cl bottle),16.624
202103,Wine - take home (75cl bottle),
202103,Cider - take home (50cl can),2.186
202103,Sherry - take home (75cl bottle),
202103,Lager - take home (50cl can),1.839
202103,Stout - take home (50cl can),2.298
202103,Filtered cigarettes per 20 pk,13.841
202103,Stout - draught bar (1 pint),
202103,Lager - draught bar (1 pint),
202103,Lager - bar (33cl bottle),
202103,Cider - draught bar (1 pint),
202103,Ale - draught bar (1 pint),
202103,Cider - bar (33cl bottle),
202103,Flavoured alcoholic drink - bar (275ml bottle),
202103,Whiskey - bar (single) per ½ glass,
202103,Brandy - bar (single) per ½ glass,
202103,Vodka - bar (single) per ½ glass,
202103,Wine - bar (187ml bottle),
202103,Diesel per litre,1.332
202103,Petrol - unleaded per litre,1.429
202103,Cinema fee,
202103,Nightclubs fee,
202103,Gent's dry cut fee,
202103,"Gent's wash, cut, and blow dry fee",
202103,"Ladies' wash, cut and blow dry fee",
202104,"White, self raising flour per 2 kg",1.976
202104,"Brown, wholemeal flour per 2 kg",2.788
202104,"Bread, white sliced pan, large (800g)",1.338
202104,"Bread, brown sliced pan, large (800g)",1.538
202104,Spaghetti per 500g,1.029
202104,Sirloin steak per kg,14.848
202104,Striploin steak per kg,19.669
202104,Roast beef - topside or rib per kg,12.316
202104,Sliced / diced beef pieces per kg,9.475
202104,Pork loin chops per kg,7.75
202104,Pork steak per kg,7.969
202104,Lamb - whole leg / half leg per kg,12.046
202104,Lamb loin chops per kg,18.434
202104,Lamb gigot chops per kg,
202104,Uncooked chicken medium size 1.6kg,4.608
202104,Lamb's liver per kg,
202104,Ham fillet per kg,5.762
202104,Cooked ham per kg,17.828
202104,Best back rashers per kg,9.263
202104,Pork sausages per kg,6.254
202104,Fresh fillet of whiting per kg,
202104,Fresh fillet of cod per kg,16.513
202104,Fresh salmon per kg,21.313
202104,Fresh fillet of plaice per kg,
202104,Fresh hake per kg,
202104,Smoked salmon per kg,32.42
202104,Full fat milk per 2 litre,1.687
202104,Low fat milk per 1 litre,1.025
202104,Irish cheddar per kg,8.7
202104,Large eggs per half dozen,1.782
202104,Medium eggs per half dozen,1.387
202104,Butter per lb,3.018
202104,Grapes per kg,4.774
202104,Bananas per kg,1.422
202104,Tomatoes per kg,3.375
202104,Onions per kg,1.195
202104,Broccoli per kg,2.624
202104,Carrots per kg,1.128
202104,Mushrooms per kg,3.698
202104,Tomatoes tinned per 400g,0.848
202104,Potatoes 2.5 kg,3.563
202104,Potatoes 7.5 kg,6.39
202104,Potatoes 10 kg,
202104,White granulated sugar per 1 kg,1.144
202104,Jam per lb,0.943
202104,Marmalade per lb,1.87
202104,Tea bags per 80,2.722
202104,Orange juice per litre,1.421
202104,Whiskey - take home (70cl bottle),26.357
202104,Brandy - take home (70cl bottle),29.682
202104,Vodka - take home (70cl bottle),20.71
202104,Cream liqueur - take home (70cl bottle),16.718
202104,Wine - take home (75cl bottle),
202104,Cider - take home (50cl can),2.215
202104,Sherry - take home (75cl bottle),
202104,Lager - take home (50cl can),1.881
202104,Stout - take home (50cl can),2.307
202104,Filtered cigarettes per 20 pk,13.984
202104,Stout - draught bar (1 pint),
202104,Lager - draught bar (1 pint),
202104,Lager - bar (33cl bottle),
202104,Cider - draught bar (1 pint),
202104,Ale - draught bar (1 pint),
202104,Cider - bar (33cl bottle),
202104,Flavoured alcoholic drink - bar (275ml bottle),
202104,Whiskey - bar (single) per ½ glass,
202104,Brandy - bar (single) per ½ glass,
202104,Vodka - bar (single) per ½ glass,
202104,Wine - bar (187ml bottle),
202104,Diesel per litre,1.35
202104,Petrol - unleaded per litre,1.46
202104,Cinema fee,
202104,Nightclubs fee,
202104,Gent's dry cut fee,16.739
202104,"Gent's wash, cut, and blow dry fee",
202104,"Ladies' wash, cut and blow dry fee",47.397
202105,"White, self raising flour per 2 kg",1.968
202105,"Brown, wholemeal flour per 2 kg",2.788
202105,"Bread, white sliced pan, large (800g)",1.36
202105,"Bread, brown sliced pan, large (800g)",1.535
202105,Spaghetti per 500g,1.016
202105,Sirloin steak per kg,14.04
202105,Striploin steak per kg,19.719
202105,Roast beef - topside or rib per kg,12.109
202105,Sliced / diced beef pieces per kg,9.545
202105,Pork loin chops per kg,7.472
202105,Pork steak per kg,8.373
202105,Lamb - whole leg / half leg per kg,12.704
202105,Lamb loin chops per kg,18.434
202105,Lamb gigot chops per kg,
202105,Uncooked chicken medium size 1.6kg,4.652
202105,Lamb's liver per kg,
202105,Ham fillet per kg,5.65
202105,Cooked ham per kg,17.256
202105,Best back rashers per kg,9.265
202105,Pork sausages per kg,6.351
202105,Fresh fillet of whiting per kg,
202105,Fresh fillet of cod per kg,17.212
202105,Fresh salmon per kg,21.157
202105,Fresh fillet of plaice per kg,
202105,Fresh hake per kg,
202105,Smoked salmon per kg,32.868
202105,Full fat milk per 2 litre,1.687
202105,Low fat milk per 1 litre,1.023
202105,Irish cheddar per kg,8.958
202105,Large eggs per half dozen,1.773
202105,Medium eggs per half dozen,1.365
202105,Butter per lb,2.975
202105,Grapes per kg,4.709
202105,Bananas per kg,1.531
202105,Tomatoes per kg,3.371
202105,Onions per kg,1.208
202105,Broccoli per kg,2.756
202105,Carrots per kg,1.128
202105,Mushrooms per kg,3.664
202105,Tomatoes tinned per 400g,0.854
202105,Potatoes 2.5 kg,3.59
202105,Potatoes 7.5 kg,6.305
202105,Potatoes 10 kg,
202105,White granulated sugar per 1 kg,1.176
202105,Jam per lb,0.923
202105,Marmalade per lb,1.859
202105,Tea bags per 80,2.791
202105,Orange juice per litre,1.368
202105,Whiskey - take home (70cl bottle),26.004
202105,Brandy - take home (70cl bottle),29.713
202105,Vodka - take home (70cl bottle),20.82
202105,Cream liqueur - take home (70cl bottle),16.745
202105,Wine - take home (75cl bottle),
202105,Cider - take home (50cl can),2.172
202105,Sherry - take home (75cl bottle),
202105,Lager - take home (50cl can),1.897
202105,Stout - take home (50cl can),2.26
202105,Filtered cigarettes per 20 pk,13.948
202105,Stout - draught bar (1 pint),
202105,Lager - draught bar (1 pint),
202105,Lager - bar (33cl bottle),
202105,Cider - draught bar (1 pint),
202105,Ale - draught bar (1 pint),
202105,Cider - bar (33cl bottle),
202105,Flavoured alcoholic drink - bar (275ml bottle),
202105,Whiskey - bar (single) per ½ glass,
202105,Brandy - bar (single) per ½ glass,
202105,Vodka - bar (single) per ½ glass,
202105,Wine - bar (187ml bottle),
202105,Diesel per litre,1.364
202105,Petrol - unleaded per litre,1.475
202105,Cinema fee,
202105,Nightclubs fee,
202105,Gent's dry cut fee,17.11
202105,"Gent's wash, cut, and blow dry fee",
202105,"Ladies' wash, cut and blow dry fee",46.684
202106,"White, self raising flour per 2 kg",1.998
202106,"Brown, wholemeal flour per 2 kg",2.788
202106,"Bread, white sliced pan, large (800g)",1.371
202106,"Bread, brown sliced pan, large (800g)",1.582
202106,Spaghetti per 500g,1.015
202106,Sirloin steak per kg,14.195
202106,Striploin steak per kg,19.744
202106,Roast beef - topside or rib per kg,12.074
202106,Sliced / diced beef pieces per kg,9.455
202106,Pork loin chops per kg,7.501
202106,Pork steak per kg,8.725
202106,Lamb - whole leg / half leg per kg,11.6
202106,Lamb loin chops per kg,18.7
202106,Lamb gigot chops per kg,
202106,Uncooked chicken medium size 1.6kg,4.637
202106,Lamb's liver per kg,
202106,Ham fillet per kg,5.654
202106,Cooked ham per kg,17.921
202106,Best back rashers per kg,9.235
202106,Pork sausages per kg,6.286
202106,Fresh fillet of whiting per kg,
202106,Fresh fillet of cod per kg,17.212
202106,Fresh salmon per kg,20.911
202106,Fresh fillet of plaice per kg,
202106,Fresh hake per kg,
202106,Smoked salmon per kg,32.56
202106,Full fat milk per 2 litre,1.687
202106,Low fat milk per 1 litre,1.026
202106,Irish cheddar per kg,8.71
202106,Large eggs per half dozen,1.782
202106,Medium eggs per half dozen,1.383
202106,Butter per lb,2.98
202106,Grapes per kg,4.79
202106,Bananas per kg,1.531
202106,Tomatoes per kg,3.287
202106,Onions per kg,1.205
202106,Broccoli per kg,2.686
202106,Carrots per kg,1.128
202106,Mushrooms per kg,3.689
202106,Tomatoes tinned per 400g,0.844
202106,Potatoes 2.5 kg,3.59
202106,Potatoes 7.5 kg,6.4
202106,Potatoes 10 kg,
202106,White granulated sugar per 1 kg,1.179
202106,Jam per lb,0.965
202106,Marmalade per lb,1.82
202106,Tea bags per 80,2.752
202106,Orange juice per litre,1.396
202106,Whiskey - take home (70cl bottle),25.679
202106,Brandy - take home (70cl bottle),31.642
202106,Vodka - take home (70cl bottle),20.788
202106,Cream liqueur - take home (70cl bottle),16.91
202106,Wine - take home (75cl bottle),
202106,Cider - take home (50cl can),2.214
202106,Sherry - take home (75cl bottle),
202106,Lager - take home (50cl can),1.88
202106,Stout - take home (50cl can),2.257
202106,Filtered cigarettes per 20 pk,14.031
202106,Stout - draught bar (1 pint),4.958
202106,Lager - draught bar (1 pint),5.308
202106,Lager - bar (33cl bottle),5.094
202106,Cider - draught bar (1 pint),5.378
202106,Ale - draught bar (1 pint),4.999
202106,Cider - bar (33cl bottle),5.182
202106,Flavoured alcoholic drink - bar (275ml bottle),5.746
202106,Whiskey - bar (single) per ½ glass,4.827
202106,Brandy - bar (single) per ½ glass,5.116
202106,Vodka - bar (single) per ½ glass,4.86
202106,Wine - bar (187ml bottle),
202106,Diesel per litre,1.389
202106,Petrol - unleaded per litre,1.493
202106,Cinema fee,9.377
202106,Nightclubs fee,
202106,Gent's dry cut fee,16.969
202106,"Gent's wash, cut, and blow dry fee",
202106,"Ladies' wash, cut and blow dry fee",46.124
202107,"White, self raising flour per 2 kg",2.026
202107,"Brown, wholemeal flour per 2 kg",2.731
202107,"Bread, white sliced pan, large (800g)",1.37
202107,"Bread, brown sliced pan, large (800g)",1.513
202107,Spaghetti per 500g,1.016
202107,Sirloin steak per kg,14.192
202107,Striploin steak per kg,19.782
202107,Roast beef - topside or rib per kg,12.074
202107,Sliced / diced beef pieces per kg,9.461
202107,Pork loin chops per kg,7.458
202107,Pork steak per kg,8.725
202107,Lamb - whole leg / half leg per kg,12.327
202107,Lamb loin chops per kg,18.635
202107,Lamb gigot chops per kg,
202107,Uncooked chicken medium size 1.6kg,4.642
202107,Lamb's liver per kg,
202107,Ham fillet per kg,5.645
202107,Cooked ham per kg,17.892
202107,Best back rashers per kg,9.258
202107,Pork sausages per kg,6.286
202107,Fresh fillet of whiting per kg,
202107,Fresh fillet of cod per kg,17.212
202107,Fresh salmon per kg,21.292
202107,Fresh fillet of plaice per kg,
202107,Fresh hake per kg,
202107,Smoked salmon per kg,32.518
202107,Full fat milk per 2 litre,1.693
202107,Low fat milk per 1 litre,1.025
202107,Irish cheddar per kg,8.805
202107,Large eggs per half dozen,1.782
202107,Medium eggs per half dozen,1.394
202107,Butter per lb,2.939
202107,Grapes per kg,4.79
202107,Bananas per kg,1.531
202107,Tomatoes per kg,3.322
202107,Onions per kg,1.204
202107,Broccoli per kg,2.656
202107,Carrots per kg,1.128
202107,Mushrooms per kg,3.697
202107,Tomatoes tinned per 400g,0.876
202107,Potatoes 2.5 kg,3.524
202107,Potatoes 7.5 kg,6.397
202107,Potatoes 10 kg,
202107,White granulated sugar per 1 kg,1.179
202107,Jam per lb,0.935
202107,Marmalade per lb,1.867
202107,Tea bags per 80,2.766
202107,Orange juice per litre,1.388
202107,Whiskey - take home (70cl bottle),26.365
202107,Brandy - take home (70cl bottle),31.642
202107,Vodka - take home (70cl bottle),20.146
202107,Cream liqueur - take home (70cl bottle),16.835
202107,Wine - take home (75cl bottle),
202107,Cider - take home (50cl can),2.202
202107,Sherry - take home (75cl bottle),
202107,Lager - take home (50cl can),1.888
202107,Stout - take home (50cl can),2.334
202107,Filtered cigarettes per 20 pk,14.112
202107,Stout - draught bar (1 pint),4.954
202107,Lager - draught bar (1 pint),5.297
202107,Lager - bar (33cl bottle),5.079
202107,Cider - draught bar (1 pint),5.398
202107,Ale - draught bar (1 pint),5.009
202107,Cider - bar (33cl bottle),5.159
202107,Flavoured alcoholic drink - bar (275ml bottle),5.762
202107,Whiskey - bar (single) per ½ glass,4.83
202107,Brandy - bar (single) per ½ glass,5.127
202107,Vodka - bar (single) per ½ glass,4.861
202107,Wine - bar (187ml bottle),
202107,Diesel per litre,1.429
202107,Petrol - unleaded per litre,1.536
202107,Cinema fee,9.975
202107,Nightclubs fee,
202107,Gent's dry cut fee,16.978
202107,"Gent's wash, cut, and blow dry fee",
202107,"Ladies' wash, cut and blow dry fee",46.212
202108,"White, self raising flour per 2 kg",2.032
202108,"Brown, wholemeal flour per 2 kg",2.899
202108,"Bread, white sliced pan, large (800g)",1.378
202108,"Bread, brown sliced pan, large (800g)",1.589
202108,Spaghetti per 500g,1.024
202108,Sirloin steak per kg,14.041
202108,Striploin steak per kg,20.041
202108,Roast beef - topside or rib per kg,11.899
202108,Sliced / diced beef pieces per kg,9.471
202108,Pork loin chops per kg,7.501
202108,Pork steak per kg,8.649
202108,Lamb - whole leg / half leg per kg,12.327
202108,Lamb loin chops per kg,18.274
202108,Lamb gigot chops per kg,
202108,Uncooked chicken medium size 1.6kg,4.626
202108,Lamb's liver per kg,
202108,Ham fillet per kg,5.669
202108,Cooked ham per kg,17.941
202108,Best back rashers per kg,9.168
202108,Pork sausages per kg,6.263
202108,Fresh fillet of whiting per kg,
202108,Fresh fillet of cod per kg,17.212
202108,Fresh salmon per kg,21.258
202108,Fresh fillet of plaice per kg,
202108,Fresh hake per kg,
202108,Smoked salmon per kg,32.441
202108,Full fat milk per 2 litre,1.693
202108,Low fat milk per 1 litre,1.027
202108,Irish cheddar per kg,8.872
202108,Large eggs per half dozen,1.782
202108,Medium eggs per half dozen,1.379
202108,Butter per lb,3.022
202108,Grapes per kg,4.79
202108,Bananas per kg,1.493
202108,Tomatoes per kg,3.31
202108,Onions per kg,1.22
202108,Broccoli per kg,2.656
202108,Carrots per kg,1.128
202108,Mushrooms per kg,3.718
202108,Tomatoes tinned per 400g,0.882
202108,Potatoes 2.5 kg,3.479
202108,Potatoes 7.5 kg,6.41
202108,Potatoes 10 kg,
202108,White granulated sugar per 1 kg,1.179
202108,Jam per lb,0.927
202108,Marmalade per lb,1.865
202108,Tea bags per 80,2.708
202108,Orange juice per litre,1.402
202108,Whiskey - take home (70cl bottle),26.272
202108,Brandy - take home (70cl bottle),31.642
202108,Vodka - take home (70cl bottle),20.57
202108,Cream liqueur - take home (70cl bottle),17.212
202108,Wine - take home (75cl bottle),
202108,Cider - take home (50cl can),2.185
202108,Sherry - take home (75cl bottle),
202108,Lager - take home (50cl can),1.936
202108,Stout - take home (50cl can),2.388
202108,Filtered cigarettes per 20 pk,14.099
202108,Stout - draught bar (1 pint),4.953
202108,Lager - draught bar (1 pint),5.286
202108,Lager - bar (33cl bottle),5.048
202108,Cider - draught bar (1 pint),5.431
202108,Ale - draught bar (1 pint),5.013
202108,Cider - bar (33cl bottle),5.187
202108,Flavoured alcoholic drink - bar (275ml bottle),5.731
202108,Whiskey - bar (single) per ½ glass,4.829
202108,Brandy - bar (single) per ½ glass,5.139
202108,Vodka - bar (single) per ½ glass,4.852
202108,Wine - bar (187ml bottle),
202108,Diesel per litre,1.432
202108,Petrol - unleaded per litre,1.545
202108,Cinema fee,10.08
202108,Nightclubs fee,
202108,Gent's dry cut fee,17.053
202108,"Gent's wash, cut, and blow dry fee",
202108,"Ladies' wash, cut and blow dry fee",46.409
202109,"White, self raising flour per 2 kg",2.037
202109,"Brown, wholemeal flour per 2 kg",2.663
202109,"Bread, white sliced pan, large (800g)",1.364
202109,"Bread, brown sliced pan, large (800g)",1.581
202109,Spaghetti per 500g,1.015
202109,Sirloin steak per kg,14.221
202109,Striploin steak per kg,20.177
202109,Roast beef - topside or rib per kg,12.242
202109,Sliced / diced beef pieces per kg,9.301
202109,Pork loin chops per kg,7.461
202109,Pork steak per kg,8.649
202109,Lamb - whole leg / half leg per kg,12.975
202109,Lamb loin chops per kg,18.56
202109,Lamb gigot chops per kg,
202109,Uncooked chicken medium size 1.6kg,4.668
202109,Lamb's liver per kg,
202109,Ham fillet per kg,5.589
202109,Cooked ham per kg,17.534
202109,Best back rashers per kg,9.166
202109,Pork sausages per kg,6.211
202109,Fresh fillet of whiting per kg,
202109,Fresh fillet of cod per kg,17.212
202109,Fresh salmon per kg,21.183
202109,Fresh fillet of plaice per kg,
202109,Fresh hake per kg,
202109,Smoked salmon per kg,32.584
202109,Full fat milk per 2 litre,1.693
202109,Low fat milk per 1 litre,1.025
202109,Irish cheddar per kg,8.756
202109,Large eggs per half dozen,1.782
202109,Medium eggs per half dozen,1.375
202109,Butter per lb,2.975
202109,Grapes per kg,4.79
202109,Bananas per kg,1.435
202109,Tomatoes per kg,3.368
202109,Onions per kg,1.219
202109,Broccoli per kg,2.695
202109,Carrots per kg,1.127
202109,Mushrooms per kg,3.686
202109,Tomatoes tinned per 400g,0.89
202109,Potatoes 2.5 kg,3.46
202109,Potatoes 7.5 kg,6.18
202109,Potatoes 10 kg,
202109,White granulated sugar per 1 kg,1.17
202109,Jam per lb,0.911
202109,Marmalade per lb,1.866
202109,Tea bags per 80,2.76
202109,Orange juice per litre,1.368
202109,Whiskey - take home (70cl bottle),26.515
202109,Brandy - take home (70cl bottle),32.886
202109,Vodka - take home (70cl bottle),21.544
202109,Cream liqueur - take home (70cl bottle),17.707
202109,Wine - take home (75cl bottle),
202109,Cider - take home (50cl can),2.214
202109,Sherry - take home (75cl bottle),
202109,Lager - take home (50cl can),1.948
202109,Stout - take home (50cl can),2.387
202109,Filtered cigarettes per 20 pk,14.115
202109,Stout - draught bar (1 pint),4.953
202109,Lager - draught bar (1 pint),5.297
202109,Lager - bar (33cl bottle),5.063
202109,Cider - draught bar (1 pint),5.41
202109,Ale - draught bar (1 pint),5.003
202109,Cider - bar (33cl bottle),5.17
202109,Flavoured alcoholic drink - bar (275ml bottle),5.728
202109,Whiskey - bar (single) per ½ glass,4.811
202109,Brandy - bar (single) per ½ glass,5.142
202109,Vodka - bar (single) per ½ glass,4.849
202109,Wine - bar (187ml bottle),
202109,Diesel per litre,1.449
202109,Petrol - unleaded per litre,1.563
202109,Cinema fee,10.041
202109,Nightclubs fee,
202109,Gent's dry cut fee,17.082
202109,"Gent's wash, cut, and blow dry fee",
202109,"Ladies' wash, cut and blow dry fee",46.775
202110,"White, self raising flour per 2 kg",2.068
202110,"Brown, wholemeal flour per 2 kg",2.752
202110,"Bread, white sliced pan, large (800g)",1.37
202110,"Bread, brown sliced pan, large (800g)",1.577
202110,Spaghetti per 500g,1.021
202110,Sirloin steak per kg,14.209
202110,Striploin steak per kg,20.177
202110,Roast beef - topside or rib per kg,11.632
202110,Sliced / diced beef pieces per kg,9.523
202110,Pork loin chops per kg,7.543
202110,Pork steak per kg,7.845
202110,Lamb - whole leg / half leg per kg,12.975
202110,Lamb loin chops per kg,18.342
202110,Lamb gigot chops per kg,
202110,Uncooked chicken medium size 1.6kg,4.667
202110,Lamb's liver per kg,
202110,Ham fillet per kg,5.65
202110,Cooked ham per kg,17.967
202110,Best back rashers per kg,9.249
202110,Pork sausages per kg,6.221
202110,Fresh fillet of whiting per kg,
202110,Fresh fillet of cod per kg,17.212
202110,Fresh salmon per kg,21.155
202110,Fresh fillet of plaice per kg,
202110,Fresh hake per kg,
202110,Smoked salmon per kg,32.321
202110,Full fat milk per 2 litre,1.693
202110,Low fat milk per 1 litre,1.027
202110,Irish cheddar per kg,8.863
202110,Large eggs per half dozen,1.782
202110,Medium eggs per half dozen,1.381
202110,Butter per lb,3.1
202110,Grapes per kg,4.702
202110,Bananas per kg,1.494
202110,Tomatoes per kg,3.364
202110,Onions per kg,1.18
202110,Broccoli per kg,2.688
202110,Carrots per kg,1.088
202110,Mushrooms per kg,3.628
202110,Tomatoes tinned per 400g,0.883
202110,Potatoes 2.5 kg,3.438
202110,Potatoes 7.5 kg,5.967
202110,Potatoes 10 kg,
202110,White granulated sugar per 1 kg,1.155
202110,Jam per lb,0.956
202110,Marmalade per lb,1.888
202110,Tea bags per 80,2.735
202110,Orange juice per litre,1.407
202110,Whiskey - take home (70cl bottle),25.055
202110,Brandy - take home (70cl bottle),32.148
