Month,Item,Value
201701,Wine - bar (187ml bottle),
201701,Diesel per litre,1.271
201701,Petrol - unleaded per litre,1.366
201701,Cinema fee,9.313
201701,Nightclubs fee,8.804
201701,Gent's dry cut fee,11.958
201701,"Gent's wash, cut, and blow dry fee",
201701,"Ladies' wash, cut and blow dry fee",38.907
201702,"White, self raising flour per 2 kg",2.401
201702,"Brown, wholemeal flour per 2 kg",2.962
201702,"Bread, white sliced pan, large (800g)",1.272
201702,"Bread, brown sliced pan, large (800g)",1.395
201702,Spaghetti per 500g,1.097
201702,Sirloin steak per kg,14.956
201702,Striploin steak per kg,20.483
201702,Roast beef - topside or rib per kg,12.792
201702,Sliced / diced beef pieces per kg,10.574
201702,Pork loin chops per kg,7.853
201702,Pork steak per kg,9.295
201702,Lamb - whole leg / half leg per kg,11.59
201702,Lamb loin chops per kg,17.438
201702,Lamb gigot chops per kg,
201702,Uncooked chicken medium size 1.6kg,4.813
201702,Lamb's liver per kg,5.775
201702,Ham fillet per kg,5.725
201702,Cooked ham per kg,18.115
201702,Best back rashers per kg,9.784
201702,Pork sausages per kg,5.819
201702,Fresh fillet of whiting per kg,
201702,Fresh fillet of cod per kg,15.157
201702,Fresh salmon per kg,19.934
201702,Fresh fillet of plaice per kg,
201702,Fresh hake per kg,13.591
201702,Smoked salmon per kg,28.456
201702,Full fat milk per 2 litre,1.696
201702,Low fat milk per 1 litre,1.047
201702,Irish cheddar per kg,10.056
201702,Large eggs per half dozen,1.752
201702,Medium eggs per half dozen,1.439
201702,Butter per lb,2.65
201702,Grapes per kg,5.132
201702,Bananas per kg,1.414
201702,Tomatoes per kg,3.077
201702,Onions per kg,1.013
201702,Broccoli per kg,3.029
201702,Carrots per kg,1.274
201702,Mushrooms per kg,4.063
201702,Tomatoes tinned per 400g,0.91
201702,Potatoes 2.5 kg,3.089
201702,Potatoes 7.5 kg,5.899
201702,Potatoes 10 kg,
201702,White granulated sugar per 1 kg,1.294
201702,Jam per lb,1.375
201702,Marmalade per lb,1.819
201702,Tea bags per 80,2.737
201702,Orange juice per litre,1.47
201702,Whiskey - take home (70cl bottle),25.584
201702,Brandy - take home (70cl bottle),31.419
201702,Vodka - take home (70cl bottle),19.171
201702,Cream liqueur - take home (70cl bottle),15.044
201702,Wine - take home (75cl bottle),
201702,Cider - take home (50cl can),2.07
201702,Sherry - take home (75cl bottle),
201702,Lager - take home (50cl can),1.899
201702,Stout - take home (50cl can),2.186
201702,Filtered cigarettes per 20 pk,11.238
201702,Stout - draught bar (1 pint),4.366
201702,Lager - draught bar (1 pint),4.751
201702,Lager - bar (33cl bottle),4.662
201702,Cider - draught bar (1 pint),4.826
201702,Ale - draught bar (1 pint),4.42
201702,Cider - bar (33cl bottle),4.817
201702,Flavoured alcoholic drink - bar (275ml bottle),5.39
201702,Whiskey - bar (single) per ½ glass,4.177
201702,Brandy - bar (single) per ½ glass,4.666
201702,Vodka - bar (single) per ½ glass,4.219
201702,Wine - bar (187ml bottle),
201702,Diesel per litre,1.271
201702,Petrol - unleaded per litre,1.376
201702,Cinema fee,9.363
201702,Nightclubs fee,8.85
201702,Gent's dry cut fee,11.911
201702,"Gent's wash, cut, and blow dry fee",
201702,"Ladies' wash, cut and blow dry fee",38.921
201703,"White, self raising flour per 2 kg",2.373
201703,"Brown, wholemeal flour per 2 kg",2.936
201703,"Bread, white sliced pan, large (800g)",1.269
201703,"Bread, brown sliced pan, large (800g)",1.383
201703,Spaghetti per 500g,1.064
201703,Sirloin steak per kg,16.023
201703,Striploin steak per kg,22.424
201703,Roast beef - topside or rib per kg,13.13
201703,Sliced / diced beef pieces per kg,10.51
201703,Pork loin chops per kg,8.194
201703,Pork steak per kg,9.067
201703,Lamb - whole leg / half leg per kg,10.528
201703,Lamb loin chops per kg,17.322
201703,Lamb gigot chops per kg,
201703,Uncooked chicken medium size 1.6kg,4.699
201703,Lamb's liver per kg,5.801
201703,Ham fillet per kg,5.665
201703,Cooked ham per kg,17.591
201703,Best back rashers per kg,9.746
201703,Pork sausages per kg,5.867
201703,Fresh fillet of whiting per kg,
201703,Fresh fillet of cod per kg,14.669
201703,Fresh salmon per kg,19.809
201703,Fresh fillet of plaice per kg,
201703,Fresh hake per kg,13.836
201703,Smoked salmon per kg,28.406
201703,Full fat milk per 2 litre,1.698
201703,Low fat milk per 1 litre,1.048
201703,Irish cheddar per kg,9.859
201703,Large eggs per half dozen,1.765
201703,Medium eggs per half dozen,1.428
201703,Butter per lb,2.813
201703,Grapes per kg,5.112
201703,Bananas per kg,1.407
201703,Tomatoes per kg,3.027
201703,Onions per kg,1.019
201703,Broccoli per kg,3.04
201703,Carrots per kg,1.241
201703,Mushrooms per kg,4.049
201703,Tomatoes tinned per 400g,0.879
201703,Potatoes 2.5 kg,3.083
201703,Potatoes 7.5 kg,5.919
201703,Potatoes 10 kg,
201703,White granulated sugar per 1 kg,1.296
201703,Jam per lb,1.383
201703,Marmalade per lb,1.939
201703,Tea bags per 80,2.715
201703,Orange juice per litre,1.461
201703,Whiskey - take home (70cl bottle),24.206
201703,Brandy - take home (70cl bottle),29.484
201703,Vodka - take home (70cl bottle),19.549
201703,Cream liqueur - take home (70cl bottle),15.824
201703,Wine - take home (75cl bottle),
201703,Cider - take home (50cl can),2.065
201703,Sherry - take home (75cl bottle),
201703,Lager - take home (50cl can),1.914
201703,Stout - take home (50cl can),2.268
201703,Filtered cigarettes per 20 pk,11.275
201703,Stout - draught bar (1 pint),4.37
201703,Lager - draught bar (1 pint),4.754
201703,Lager - bar (33cl bottle),4.665
201703,Cider - draught bar (1 pint),4.827
201703,Ale - draught bar (1 pint),4.424
201703,Cider - bar (33cl bottle),4.821
201703,Flavoured alcoholic drink - bar (275ml bottle),5.392
201703,Whiskey - bar (single) per ½ glass,4.18
201703,Brandy - bar (single) per ½ glass,4.667
201703,Vodka - bar (single) per ½ glass,4.225
201703,Wine - bar (187ml bottle),
201703,Diesel per litre,1.267
201703,Petrol - unleaded per litre,1.374
201703,Cinema fee,9.397
201703,Nightclubs fee,9.119
201703,Gent's dry cut fee,12.06
201703,"Gent's wash, cut, and blow dry fee",
201703,"Ladies' wash, cut and blow dry fee",37.782
201704,"White, self raising flour per 2 kg",2.211
201704,"Brown, wholemeal flour per 2 kg",2.922
201704,"Bread, white sliced pan, large (800g)",1.278
201704,"Bread, brown sliced pan, large (800g)",1.377
201704,Spaghetti per 500g,1.109
201704,Sirloin steak per kg,15.526
201704,Striploin steak per kg,22.386
201704,Roast beef - topside or rib per kg,12.241
201704,Sliced / diced beef pieces per kg,9.852
201704,Pork loin chops per kg,7.964
201704,Pork steak per kg,9.024
201704,Lamb - whole leg / half leg per kg,11.834
201704,Lamb loin chops per kg,17.555
201704,Lamb gigot chops per kg,
201704,Uncooked chicken medium size 1.6kg,4.834
201704,Lamb's liver per kg,5.785
201704,Ham fillet per kg,5.716
201704,Cooked ham per kg,17.769
201704,Best back rashers per kg,9.865
201704,Pork sausages per kg,5.807
201704,Fresh fillet of whiting per kg,
201704,Fresh fillet of cod per kg,13.029
201704,Fresh salmon per kg,20.613
201704,Fresh fillet of plaice per kg,
201704,Fresh hake per kg,12.959
201704,Smoked salmon per kg,29.253
201704,Full fat milk per 2 litre,1.699
201704,Low fat milk per 1 litre,1.044
201704,Irish cheddar per kg,10.089
201704,Large eggs per half dozen,1.737
201704,Medium eggs per half dozen,1.431
201704,Butter per lb,2.848
201704,Grapes per kg,5.046
201704,Bananas per kg,1.405
201704,Tomatoes per kg,3.046
201704,Onions per kg,0.966
201704,Broccoli per kg,3.066
201704,Carrots per kg,1.226
201704,Mushrooms per kg,4.094
201704,Tomatoes tinned per 400g,0.917
201704,Potatoes 2.5 kg,3.131
201704,Potatoes 7.5 kg,5.841
201704,Potatoes 10 kg,
201704,White granulated sugar per 1 kg,1.297
201704,Jam per lb,1.332
201704,Marmalade per lb,1.937
201704,Tea bags per 80,2.845
201704,Orange juice per litre,1.478
201704,Whiskey - take home (70cl bottle),24.107
201704,Brandy - take home (70cl bottle),28.521
201704,Vodka - take home (70cl bottle),19.27
201704,Cream liqueur - take home (70cl bottle),14.278
201704,Wine - take home (75cl bottle),
201704,Cider - take home (50cl can),2.076
201704,Sherry - take home (75cl bottle),
201704,Lager - take home (50cl can),1.977
201704,Stout - take home (50cl can),2.288
201704,Filtered cigarettes per 20 pk,11.304
201704,Stout - draught bar (1 pint),4.381
201704,Lager - draught bar (1 pint),4.767
201704,Lager - bar (33cl bottle),4.682
201704,Cider - draught bar (1 pint),4.839
201704,Ale - draught bar (1 pint),4.437
201704,Cider - bar (33cl bottle),4.839
201704,Flavoured alcoholic drink - bar (275ml bottle),5.386
201704,Whiskey - bar (single) per ½ glass,4.201
201704,Brandy - bar (single) per ½ glass,4.68
201704,Vodka - bar (single) per ½ glass,4.246
201704,Wine - bar (187ml bottle),
201704,Diesel per litre,1.333
201704,Petrol - unleaded per litre,1.45
201704,Cinema fee,9.434
201704,Nightclubs fee,9.087
201704,Gent's dry cut fee,11.991
201704,"Gent's wash, cut, and blow dry fee",
201704,"Ladies' wash, cut and blow dry fee",37.981
201705,"White, self raising flour per 2 kg",2.348
201705,"Brown, wholemeal flour per 2 kg",2.914
201705,"Bread, white sliced pan, large (800g)",1.265
201705,"Bread, brown sliced pan, large (800g)",1.374
201705,Spaghetti per 500g,1.1
201705,Sirloin steak per kg,16.329
201705,Striploin steak per kg,22.526
201705,Roast beef - topside or rib per kg,13.195
201705,Sliced / diced beef pieces per kg,10.637
201705,Pork loin chops per kg,8.121
201705,Pork steak per kg,9.051
201705,Lamb - whole leg / half leg per kg,12.084
201705,Lamb loin chops per kg,17.888
201705,Lamb gigot chops per kg,
201705,Uncooked chicken medium size 1.6kg,4.784
201705,Lamb's liver per kg,5.772
201705,Ham fillet per kg,5.801
201705,Cooked ham per kg,18.026
201705,Best back rashers per kg,9.635
201705,Pork sausages per kg,6.001
201705,Fresh fillet of whiting per kg,
201705,Fresh fillet of cod per kg,16.032
201705,Fresh salmon per kg,21.166
201705,Fresh fillet of plaice per kg,
201705,Fresh hake per kg,16.577
201705,Smoked salmon per kg,29.955
201705,Full fat milk per 2 litre,1.692
201705,Low fat milk per 1 litre,1.042
201705,Irish cheddar per kg,9.992
201705,Large eggs per half dozen,1.754
201705,Medium eggs per half dozen,1.452
201705,Butter per lb,2.852
201705,Grapes per kg,5.092
201705,Bananas per kg,1.413
201705,Tomatoes per kg,3.047
201705,Onions per kg,1.012
201705,Broccoli per kg,3.04
201705,Carrots per kg,1.298
201705,Mushrooms per kg,3.971
201705,Tomatoes tinned per 400g,0.884
201705,Potatoes 2.5 kg,3.114
201705,Potatoes 7.5 kg,5.847
201705,Potatoes 10 kg,
201705,White granulated sugar per 1 kg,1.295
201705,Jam per lb,1.366
201705,Marmalade per lb,1.839
201705,Tea bags per 80,2.763
201705,Orange juice per litre,1.452
201705,Whiskey - take home (70cl bottle),25.393
201705,Brandy - take home (70cl bottle),31.204
201705,Vodka - take home (70cl bottle),19.609
201705,Cream liqueur - take home (70cl bottle),16.915
201705,Wine - take home (75cl bottle),
201705,Cider - take home (50cl can),2.078
201705,Sherry - take home (75cl bottle),
201705,Lager - take home (50cl can),1.986
201705,Stout - take home (50cl can),2.295
201705,Filtered cigarettes per 20 pk,11.343
201705,Stout - draught bar (1 pint),4.387
201705,Lager - draught bar (1 pint),4.775
201705,Lager - bar (33cl bottle),4.692
201705,Cider - draught bar (1 pint),4.849
201705,Ale - draught bar (1 pint),4.448
201705,Cider - bar (33cl bottle),4.861
201705,Flavoured alcoholic drink - bar (275ml bottle),5.399
201705,Whiskey - bar (single) per ½ glass,4.21
201705,Brandy - bar (single) per ½ glass,4.688
201705,Vodka - bar (single) per ½ glass,4.253
201705,Wine - bar (187ml bottle),
201705,Diesel per litre,1.247
201705,Petrol - unleaded per litre,1.36
201705,Cinema fee,9.438
201705,Nightclubs fee,9.175
201705,Gent's dry cut fee,12.058
201705,"Gent's wash, cut, and blow dry fee",
201705,"Ladies' wash, cut and blow dry fee",38.856
201706,"White, self raising flour per 2 kg",2.219
201706,"Brown, wholemeal flour per 2 kg",2.913
201706,"Bread, white sliced pan, large (800g)",1.259
201706,"Bread, brown sliced pan, large (800g)",1.359
201706,Spaghetti per 500g,1.086
201706,Sirloin steak per kg,15.293
201706,Striploin steak per kg,22.724
201706,Roast beef - topside or rib per kg,13.387
201706,Sliced / diced beef pieces per kg,10.625
201706,Pork loin chops per kg,7.756
201706,Pork steak per kg,8.913
201706,Lamb - whole leg / half leg per kg,11.911
201706,Lamb loin chops per kg,18.199
201706,Lamb gigot chops per kg,
201706,Uncooked chicken medium size 1.6kg,4.688
201706,Lamb's liver per kg,5.758
201706,Ham fillet per kg,5.792
201706,Cooked ham per kg,17.885
201706,Best back rashers per kg,9.954
201706,Pork sausages per kg,6.05
201706,Fresh fillet of whiting per kg,
201706,Fresh fillet of cod per kg,17.925
201706,Fresh salmon per kg,20.472
201706,Fresh fillet of plaice per kg,
201706,Fresh hake per kg,14.023
201706,Smoked salmon per kg,29.978
201706,Full fat milk per 2 litre,1.689
201706,Low fat milk per 1 litre,1.04
201706,Irish cheddar per kg,9.695
201706,Large eggs per half dozen,1.74
201706,Medium eggs per half dozen,1.439
201706,Butter per lb,2.856
201706,Grapes per kg,5.014
201706,Bananas per kg,1.404
201706,Tomatoes per kg,3.051
201706,Onions per kg,1.044
201706,Broccoli per kg,2.978
201706,Carrots per kg,1.192
201706,Mushrooms per kg,3.942
201706,Tomatoes tinned per 400g,0.897
201706,Potatoes 2.5 kg,3.109
201706,Potatoes 7.5 kg,5.727
201706,Potatoes 10 kg,
201706,White granulated sugar per 1 kg,1.299
201706,Jam per lb,1.32
201706,Marmalade per lb,1.784
201706,Tea bags per 80,2.716
201706,Orange juice per litre,1.454
201706,Whiskey - take home (70cl bottle),25.099
201706,Brandy - take home (70cl bottle),31.507
201706,Vodka - take home (70cl bottle),19.691
201706,Cream liqueur - take home (70cl bottle),16.036
201706,Wine - take home (75cl bottle),
201706,Cider - take home (50cl can),2.07
201706,Sherry - take home (75cl bottle),
201706,Lager - take home (50cl can),1.991
201706,Stout - take home (50cl can),2.293
201706,Filtered cigarettes per 20 pk,11.366
201706,Stout - draught bar (1 pint),4.439
201706,Lager - draught bar (1 pint),4.829
201706,Lager - bar (33cl bottle),4.735
201706,Cider - draught bar (1 pint),4.904
201706,Ale - draught bar (1 pint),4.498
201706,Cider - bar (33cl bottle),4.896
201706,Flavoured alcoholic drink - bar (275ml bottle),5.433
201706,Whiskey - bar (single) per ½ glass,4.259
201706,Brandy - bar (single) per ½ glass,4.716
201706,Vodka - bar (single) per ½ glass,4.3
201706,Wine - bar (187ml bottle),
201706,Diesel per litre,1.221
201706,Petrol - unleaded per litre,1.342
201706,Cinema fee,9.422
201706,Nightclubs fee,9.05
201706,Gent's dry cut fee,12.04
201706,"Gent's wash, cut, and blow dry fee",
201706,"Ladies' wash, cut and blow dry fee",38.936
201707,"White, self raising flour per 2 kg",2.401
201707,"Brown, wholemeal flour per 2 kg",2.925
201707,"Bread, white sliced pan, large (800g)",1.264
201707,"Bread, brown sliced pan, large (800g)",1.389
201707,Spaghetti per 500g,1.089
201707,Sirloin steak per kg,14.613
201707,Striploin steak per kg,22.799
201707,Roast beef - topside or rib per kg,13.928
201707,Sliced / diced beef pieces per kg,10.685
201707,Pork loin chops per kg,7.758
201707,Pork steak per kg,9.334
201707,Lamb - whole leg / half leg per kg,11.741
201707,Lamb loin chops per kg,17.826
201707,Lamb gigot chops per kg,
201707,Uncooked chicken medium size 1.6kg,4.771
201707,Lamb's liver per kg,5.744
201707,Ham fillet per kg,5.737
201707,Cooked ham per kg,17.922
201707,Best back rashers per kg,9.709
201707,Pork sausages per kg,6.043
201707,Fresh fillet of whiting per kg,
201707,Fresh fillet of cod per kg,14.327
201707,Fresh salmon per kg,20.524
201707,Fresh fillet of plaice per kg,
201707,Fresh hake per kg,14.3
201707,Smoked salmon per kg,30.085
201707,Full fat milk per 2 litre,1.694
201707,Low fat milk per 1 litre,1.045
201707,Irish cheddar per kg,9.979
201707,Large eggs per half dozen,1.749
201707,Medium eggs per half dozen,1.44
201707,Butter per lb,2.891
201707,Grapes per kg,4.95
201707,Bananas per kg,1.406
201707,Tomatoes per kg,3.05
201707,Onions per kg,1.043
201707,Broccoli per kg,2.894
201707,Carrots per kg,1.269
201707,Mushrooms per kg,3.769
201707,Tomatoes tinned per 400g,0.908
201707,Potatoes 2.5 kg,3.271
201707,Potatoes 7.5 kg,5.754
201707,Potatoes 10 kg,
201707,White granulated sugar per 1 kg,1.304
201707,Jam per lb,1.289
201707,Marmalade per lb,1.873
201707,Tea bags per 80,2.697
201707,Orange juice per litre,1.456
201707,Whiskey - take home (70cl bottle),26.056
201707,Brandy - take home (70cl bottle),29.614
201707,Vodka - take home (70cl bottle),19.57
201707,Cream liqueur - take home (70cl bottle),16.153
201707,Wine - take home (75cl bottle),
201707,Cider - take home (50cl can),2.065
201707,Sherry - take home (75cl bottle),
201707,Lager - take home (50cl can),1.997
201707,Stout - take home (50cl can),2.295
201707,Filtered cigarettes per 20 pk,11.364
201707,Stout - draught bar (1 pint),4.463
201707,Lager - draught bar (1 pint),4.852
201707,Lager - bar (33cl bottle),4.756
201707,Cider - draught bar (1 pint),4.927
201707,Ale - draught bar (1 pint),4.518
201707,Cider - bar (33cl bottle),4.918
201707,Flavoured alcoholic drink - bar (275ml bottle),5.443
201707,Whiskey - bar (single) per ½ glass,4.276
201707,Brandy - bar (single) per ½ glass,4.734
201707,Vodka - bar (single) per ½ glass,4.314
201707,Wine - bar (187ml bottle),
201707,Diesel per litre,1.196
201707,Petrol - unleaded per litre,1.32
201707,Cinema fee,9.447
201707,Nightclubs fee,9.152
201707,Gent's dry cut fee,12.032
201707,"Gent's wash, cut, and blow dry fee",
201707,"Ladies' wash, cut and blow dry fee",38.936
201708,"White, self raising flour per 2 kg",2.386
201708,"Brown, wholemeal flour per 2 kg",2.912
201708,"Bread, white sliced pan, large (800g)",1.271
201708,"Bread, brown sliced pan, large (800g)",1.394
201708,Spaghetti per 500g,1.106
201708,Sirloin steak per kg,15.298
201708,Striploin steak per kg,21.711
201708,Roast beef - topside or rib per kg,13.554
201708,Sliced / diced beef pieces per kg,10.757
201708,Pork loin chops per kg,7.701
201708,Pork steak per kg,9.048
201708,Lamb - whole leg / half leg per kg,11.87
201708,Lamb loin chops per kg,17.63
201708,Lamb gigot chops per kg,
201708,Uncooked chicken medium size 1.6kg,4.813
201708,Lamb's liver per kg,5.753
201708,Ham fillet per kg,5.699
201708,Cooked ham per kg,17.814
201708,Best back rashers per kg,9.906
201708,Pork sausages per kg,6.077
201708,Fresh fillet of whiting per kg,
201708,Fresh fillet of cod per kg,16.932
201708,Fresh salmon per kg,19.909
201708,Fresh fillet of plaice per kg,
201708,Fresh hake per kg,13.959
201708,Smoked salmon per kg,29.988
201708,Full fat milk per 2 litre,1.695
201708,Low fat milk per 1 litre,1.049
201708,Irish cheddar per kg,10.284
201708,Large eggs per half dozen,1.756
201708,Medium eggs per half dozen,1.442
201708,Butter per lb,2.95
201708,Grapes per kg,4.94
201708,Bananas per kg,1.411
201708,Tomatoes per kg,3.106
201708,Onions per kg,1.077
201708,Broccoli per kg,2.886
201708,Carrots per kg,1.291
201708,Mushrooms per kg,3.951
201708,Tomatoes tinned per 400g,0.873
201708,Potatoes 2.5 kg,3.371
201708,Potatoes 7.5 kg,5.944
201708,Potatoes 10 kg,
201708,White granulated sugar per 1 kg,1.308
201708,Jam per lb,1.279
201708,Marmalade per lb,1.817
201708,Tea bags per 80,2.691
201708,Orange juice per litre,1.431
201708,Whiskey - take home (70cl bottle),25.344
201708,Brandy - take home (70cl bottle),31.146
201708,Vodka - take home (70cl bottle),19.027
201708,Cream liqueur - take home (70cl bottle),16.429
201708,Wine - take home (75cl bottle),
201708,Cider - take home (50cl can),2.055
201708,Sherry - take home (75cl bottle),
201708,Lager - take home (50cl can),1.986
201708,Stout - take home (50cl can),2.294
201708,Filtered cigarettes per 20 pk,11.365
201708,Stout - draught bar (1 pint),4.479
201708,Lager - draught bar (1 pint),4.863
201708,Lager - bar (33cl bottle),4.782
201708,Cider - draught bar (1 pint),4.943
201708,Ale - draught bar (1 pint),4.536
201708,Cider - bar (33cl bottle),4.923
201708,Flavoured alcoholic drink - bar (275ml bottle),5.455
201708,Whiskey - bar (single) per ½ glass,4.292
201708,Brandy - bar (single) per ½ glass,4.75
201708,Vodka - bar (single) per ½ glass,4.328
201708,Wine - bar (187ml bottle),
201708,Diesel per litre,1.198
201708,Petrol - unleaded per litre,1.32
201708,Cinema fee,9.461
201708,Nightclubs fee,9.156
201708,Gent's dry cut fee,12.059
201708,"Gent's wash, cut, and blow dry fee",
201708,"Ladies' wash, cut and blow dry fee",39.025
201709,"White, self raising flour per 2 kg",2.217
201709,"Brown, wholemeal flour per 2 kg",2.923
201709,"Bread, white sliced pan, large (800g)",1.269
201709,"Bread, brown sliced pan, large (800g)",1.405
201709,Spaghetti per 500g,1.054
201709,Sirloin steak per kg,16.369
201709,Striploin steak per kg,22.931
201709,Roast beef - topside or rib per kg,13.716
201709,Sliced / diced beef pieces per kg,10.429
201709,Pork loin chops per kg,7.548
201709,Pork steak per kg,8.943
201709,Lamb - whole leg / half leg per kg,10.731
201709,Lamb loin chops per kg,18.656
201709,Lamb gigot chops per kg,
201709,Uncooked chicken medium size 1.6kg,4.746
201709,Lamb's liver per kg,5.729
201709,Ham fillet per kg,5.685
201709,Cooked ham per kg,17.751
201709,Best back rashers per kg,10.002
201709,Pork sausages per kg,6.06
201709,Fresh fillet of whiting per kg,
201709,Fresh fillet of cod per kg,16.71
201709,Fresh salmon per kg,21.129
201709,Fresh fillet of plaice per kg,
201709,Fresh hake per kg,13.866
201709,Smoked salmon per kg,30.011
201709,Full fat milk per 2 litre,1.692
201709,Low fat milk per 1 litre,1.047
201709,Irish cheddar per kg,9.564
201709,Large eggs per half dozen,1.747
201709,Medium eggs per half dozen,1.445
201709,Butter per lb,2.916
201709,Grapes per kg,5.008
201709,Bananas per kg,1.412
201709,Tomatoes per kg,3.108
201709,Onions per kg,1.079
201709,Broccoli per kg,2.627
201709,Carrots per kg,1.153
201709,Mushrooms per kg,3.96
201709,Tomatoes tinned per 400g,0.881
201709,Potatoes 2.5 kg,3.278
201709,Potatoes 7.5 kg,5.97
201709,Potatoes 10 kg,
201709,White granulated sugar per 1 kg,1.307
201709,Jam per lb,1.253
201709,Marmalade per lb,1.92
201709,Tea bags per 80,2.67
201709,Orange juice per litre,1.441
201709,Whiskey - take home (70cl bottle),26.027
201709,Brandy - take home (70cl bottle),31.356
201709,Vodka - take home (70cl bottle),19.349
201709,Cream liqueur - take home (70cl bottle),16.961
201709,Wine - take home (75cl bottle),
201709,Cider - take home (50cl can),2.058
201709,Sherry - take home (75cl bottle),
201709,Lager - take home (50cl can),1.991
201709,Stout - take home (50cl can),2.262
201709,Filtered cigarettes per 20 pk,11.361
201709,Stout - draught bar (1 pint),4.478
201709,Lager - draught bar (1 pint),4.861
201709,Lager - bar (33cl bottle),4.781
201709,Cider - draught bar (1 pint),4.95
201709,Ale - draught bar (1 pint),4.537
201709,Cider - bar (33cl bottle),4.925
201709,Flavoured alcoholic drink - bar (275ml bottle),5.462
201709,Whiskey - bar (single) per ½ glass,4.293
201709,Brandy - bar (single) per ½ glass,4.755
201709,Vodka - bar (single) per ½ glass,4.327
201709,Wine - bar (187ml bottle),
201709,Diesel per litre,1.224
201709,Petrol - unleaded per litre,1.352
201709,Cinema fee,9.517
201709,Nightclubs fee,9.143
201709,Gent's dry cut fee,12.098
201709,"Gent's wash, cut, and blow dry fee",
201709,"Ladies' wash, cut and blow dry fee",39.171
201710,"White, self raising flour per 2 kg",2.195
201710,"Brown, wholemeal flour per 2 kg",2.874
201710,"Bread, white sliced pan, large (800g)",1.278
201710,"Bread, brown sliced pan, large (800g)",1.409
201710,Spaghetti per 500g,1.119
201710,Sirloin steak per kg,15.565
201710,Striploin steak per kg,22.696
201710,Roast beef - topside or rib per kg,13.659
201710,Sliced / diced beef pieces per kg,10.844
201710,Pork loin chops per kg,8.089
201710,Pork steak per kg,8.774
201710,Lamb - whole leg / half leg per kg,11.817
201710,Lamb loin chops per kg,16.383
201710,Lamb gigot chops per kg,
201710,Uncooked chicken medium size 1.6kg,4.816
201710,Lamb's liver per kg,5.845
201710,Ham fillet per kg,5.733
201710,Cooked ham per kg,18.605
201710,Best back rashers per kg,10.089
201710,Pork sausages per kg,6.062
201710,Fresh fillet of whiting per kg,
201710,Fresh fillet of cod per kg,17.18
201710,Fresh salmon per kg,19.46
201710,Fresh fillet of plaice per kg,
201710,Fresh hake per kg,13.881
201710,Smoked salmon per kg,29.253
201710,Full fat milk per 2 litre,1.689
201710,Low fat milk per 1 litre,1.048
201710,Irish cheddar per kg,9.828
201710,Large eggs per half dozen,1.725
201710,Medium eggs per half dozen,1.444
201710,Butter per lb,2.967
201710,Grapes per kg,5.009
201710,Bananas per kg,1.411
201710,Tomatoes per kg,3.092
