Month,Item,Value
202002,Sirloin steak per kg,15.585
202002,Striploin steak per kg,18.978
202002,Roast beef - topside or rib per kg,14.43
202002,Sliced / diced beef pieces per kg,10.593
202002,Pork loin chops per kg,7.973
202002,Pork steak per kg,8.827
202002,Lamb - whole leg / half leg per kg,11.185
202002,Lamb loin chops per kg,18.204
202002,Lamb gigot chops per kg,
202002,Uncooked chicken medium size 1.6kg,4.828
202002,Lamb's liver per kg,5.912
202002,Ham fillet per kg,5.742
202002,Cooked ham per kg,18.871
202002,Best back rashers per kg,9.407
202002,Pork sausages per kg,6.204
202002,Fresh fillet of whiting per kg,
202002,Fresh fillet of cod per kg,18.266
202002,Fresh salmon per kg,20.657
202002,Fresh fillet of plaice per kg,
202002,Fresh hake per kg,15.218
202002,Smoked salmon per kg,33.021
202002,Full fat milk per 2 litre,1.69
202002,Low fat milk per 1 litre,1.027
202002,Irish cheddar per kg,9.516
202002,Large eggs per half dozen,1.736
202002,Medium eggs per half dozen,1.413
202002,Butter per lb,3.009
202002,Grapes per kg,4.962
202002,Bananas per kg,1.414
202002,Tomatoes per kg,3.374
202002,Onions per kg,1.198
202002,Broccoli per kg,2.738
202002,Carrots per kg,1.185
202002,Mushrooms per kg,3.419
202002,Tomatoes tinned per 400g,0.767
202002,Potatoes 2.5 kg,3.544
202002,Potatoes 7.5 kg,6.343
202002,Potatoes 10 kg,
202002,White granulated sugar per 1 kg,1.147
202002,Jam per lb,0.995
202002,Marmalade per lb,1.93
202002,Tea bags per 80,2.772
202002,Orange juice per litre,1.406
202002,Whiskey - take home (70cl bottle),26.187
202002,Brandy - take home (70cl bottle),32.626
202002,Vodka - take home (70cl bottle),19.996
202002,Cream liqueur - take home (70cl bottle),15.339
202002,Wine - take home (75cl bottle),
202002,Cider - take home (50cl can),2.099
202002,Sherry - take home (75cl bottle),
202002,Lager - take home (50cl can),1.972
202002,Stout - take home (50cl can),2.342
202002,Filtered cigarettes per 20 pk,13.369
202002,Stout - draught bar (1 pint),4.667
202002,Lager - draught bar (1 pint),5.062
202002,Lager - bar (33cl bottle),4.962
202002,Cider - draught bar (1 pint),5.185
202002,Ale - draught bar (1 pint),4.744
202002,Cider - bar (33cl bottle),5.174
202002,Flavoured alcoholic drink - bar (275ml bottle),5.613
202002,Whiskey - bar (single) per ½ glass,4.536
202002,Brandy - bar (single) per ½ glass,4.927
202002,Vodka - bar (single) per ½ glass,4.571
202002,Wine - bar (187ml bottle),
202002,Diesel per litre,1.357
202002,Petrol - unleaded per litre,1.452
202002,Cinema fee,10.318
202002,Nightclubs fee,8.975
202002,Gent's dry cut fee,14.018
202002,"Gent's wash, cut, and blow dry fee",
202002,"Ladies' wash, cut and blow dry fee",44.011
202003,"White, self raising flour per 2 kg",2.175
202003,"Brown, wholemeal flour per 2 kg",2.792
202003,"Bread, white sliced pan, large (800g)",1.294
202003,"Bread, brown sliced pan, large (800g)",1.467
202003,Spaghetti per 500g,1.04
202003,Sirloin steak per kg,15.511
202003,Striploin steak per kg,21.284
202003,Roast beef - topside or rib per kg,14.354
202003,Sliced / diced beef pieces per kg,9.654
202003,Pork loin chops per kg,7.875
202003,Pork steak per kg,9.021
202003,Lamb - whole leg / half leg per kg,10.779
202003,Lamb loin chops per kg,18.379
202003,Lamb gigot chops per kg,
202003,Uncooked chicken medium size 1.6kg,4.846
202003,Lamb's liver per kg,5.891
202003,Ham fillet per kg,5.737
202003,Cooked ham per kg,18.628
202003,Best back rashers per kg,9.374
202003,Pork sausages per kg,6.205
202003,Fresh fillet of whiting per kg,
202003,Fresh fillet of cod per kg,17.0
202003,Fresh salmon per kg,21.702
202003,Fresh fillet of plaice per kg,
202003,Fresh hake per kg,15.334
202003,Smoked salmon per kg,32.855
202003,Full fat milk per 2 litre,1.69
202003,Low fat milk per 1 litre,1.027
202003,Irish cheddar per kg,9.328
202003,Large eggs per half dozen,1.76
202003,Medium eggs per half dozen,1.42
202003,Butter per lb,3.009
202003,Grapes per kg,4.966
202003,Bananas per kg,1.418
202003,Tomatoes per kg,3.383
202003,Onions per kg,1.216
202003,Broccoli per kg,2.671
202003,Carrots per kg,1.153
202003,Mushrooms per kg,3.71
202003,Tomatoes tinned per 400g,0.864
202003,Potatoes 2.5 kg,3.522
202003,Potatoes 7.5 kg,6.352
202003,Potatoes 10 kg,
202003,White granulated sugar per 1 kg,1.148
202003,Jam per lb,0.994
202003,Marmalade per lb,1.89
202003,Tea bags per 80,2.807
202003,Orange juice per litre,1.406
202003,Whiskey - take home (70cl bottle),24.668
202003,Brandy - take home (70cl bottle),32.082
202003,Vodka - take home (70cl bottle),20.976
202003,Cream liqueur - take home (70cl bottle),17.396
202003,Wine - take home (75cl bottle),
202003,Cider - take home (50cl can),2.102
202003,Sherry - take home (75cl bottle),
202003,Lager - take home (50cl can),1.97
202003,Stout - take home (50cl can),2.341
202003,Filtered cigarettes per 20 pk,13.372
202003,Stout - draught bar (1 pint),4.671
202003,Lager - draught bar (1 pint),5.061
202003,Lager - bar (33cl bottle),4.969
202003,Cider - draught bar (1 pint),5.196
202003,Ale - draught bar (1 pint),4.748
202003,Cider - bar (33cl bottle),5.173
202003,Flavoured alcoholic drink - bar (275ml bottle),5.617
202003,Whiskey - bar (single) per ½ glass,4.545
202003,Brandy - bar (single) per ½ glass,4.936
202003,Vodka - bar (single) per ½ glass,4.58
202003,Wine - bar (187ml bottle),
202003,Diesel per litre,1.323
202003,Petrol - unleaded per litre,1.422
202003,Cinema fee,10.331
202003,Nightclubs fee,9.002
202003,Gent's dry cut fee,14.034
202003,"Gent's wash, cut, and blow dry fee",
202003,"Ladies' wash, cut and blow dry fee",44.054
202004,"White, self raising flour per 2 kg",2.172
202004,"Brown, wholemeal flour per 2 kg",2.792
202004,"Bread, white sliced pan, large (800g)",1.288
202004,"Bread, brown sliced pan, large (800g)",1.414
202004,Spaghetti per 500g,1.046
202004,Sirloin steak per kg,14.78
202004,Striploin steak per kg,20.507
202004,Roast beef - topside or rib per kg,13.643
202004,Sliced / diced beef pieces per kg,9.654
202004,Pork loin chops per kg,7.875
202004,Pork steak per kg,9.083
202004,Lamb - whole leg / half leg per kg,10.779
202004,Lamb loin chops per kg,18.379
202004,Lamb gigot chops per kg,
202004,Uncooked chicken medium size 1.6kg,4.781
202004,Lamb's liver per kg,5.891
202004,Ham fillet per kg,5.718
202004,Cooked ham per kg,18.46
202004,Best back rashers per kg,9.24
202004,Pork sausages per kg,6.333
202004,Fresh fillet of whiting per kg,
202004,Fresh fillet of cod per kg,17.355
202004,Fresh salmon per kg,21.702
202004,Fresh fillet of plaice per kg,
202004,Fresh hake per kg,15.334
202004,Smoked salmon per kg,32.936
202004,Full fat milk per 2 litre,1.69
202004,Low fat milk per 1 litre,1.027
202004,Irish cheddar per kg,9.102
202004,Large eggs per half dozen,1.746
202004,Medium eggs per half dozen,1.406
202004,Butter per lb,3.05
202004,Grapes per kg,5.036
202004,Bananas per kg,1.399
202004,Tomatoes per kg,3.455
202004,Onions per kg,1.243
202004,Broccoli per kg,2.678
202004,Carrots per kg,1.153
202004,Mushrooms per kg,3.625
202004,Tomatoes tinned per 400g,0.87
202004,Potatoes 2.5 kg,3.527
202004,Potatoes 7.5 kg,6.319
202004,Potatoes 10 kg,
202004,White granulated sugar per 1 kg,1.137
202004,Jam per lb,0.983
202004,Marmalade per lb,1.889
202004,Tea bags per 80,2.797
202004,Orange juice per litre,1.406
202004,Whiskey - take home (70cl bottle),25.621
202004,Brandy - take home (70cl bottle),32.134
202004,Vodka - take home (70cl bottle),21.215
202004,Cream liqueur - take home (70cl bottle),17.356
202004,Wine - take home (75cl bottle),
202004,Cider - take home (50cl can),2.231
202004,Sherry - take home (75cl bottle),
202004,Lager - take home (50cl can),1.949
202004,Stout - take home (50cl can),2.341
202004,Filtered cigarettes per 20 pk,13.412
202004,Stout - draught bar (1 pint),
202004,Lager - draught bar (1 pint),
202004,Lager - bar (33cl bottle),
202004,Cider - draught bar (1 pint),
202004,Ale - draught bar (1 pint),
202004,Cider - bar (33cl bottle),
202004,Flavoured alcoholic drink - bar (275ml bottle),
202004,Whiskey - bar (single) per ½ glass,
202004,Brandy - bar (single) per ½ glass,
202004,Vodka - bar (single) per ½ glass,
202004,Wine - bar (187ml bottle),
202004,Diesel per litre,1.261
202004,Petrol - unleaded per litre,1.347
202004,Cinema fee,
202004,Nightclubs fee,
202004,Gent's dry cut fee,
202004,"Gent's wash, cut, and blow dry fee",
202004,"Ladies' wash, cut and blow dry fee",
202005,"White, self raising flour per 2 kg",2.1
202005,"Brown, wholemeal flour per 2 kg",2.792
202005,"Bread, white sliced pan, large (800g)",1.318
202005,"Bread, brown sliced pan, large (800g)",1.467
202005,Spaghetti per 500g,1.062
202005,Sirloin steak per kg,15.474
202005,Striploin steak per kg,20.971
202005,Roast beef - topside or rib per kg,13.813
202005,Sliced / diced beef pieces per kg,9.668
202005,Pork loin chops per kg,7.875
202005,Pork steak per kg,9.083
202005,Lamb - whole leg / half leg per kg,10.725
202005,Lamb loin chops per kg,18.379
202005,Lamb gigot chops per kg,
202005,Uncooked chicken medium size 1.6kg,4.638
202005,Lamb's liver per kg,
202005,Ham fillet per kg,5.77
202005,Cooked ham per kg,18.209
202005,Best back rashers per kg,9.31
202005,Pork sausages per kg,6.319
202005,Fresh fillet of whiting per kg,
202005,Fresh fillet of cod per kg,17.324
202005,Fresh salmon per kg,22.122
202005,Fresh fillet of plaice per kg,
202005,Fresh hake per kg,
202005,Smoked salmon per kg,32.917
202005,Full fat milk per 2 litre,1.69
202005,Low fat milk per 1 litre,1.027
202005,Irish cheddar per kg,9.024
202005,Large eggs per half dozen,1.746
202005,Medium eggs per half dozen,1.407
202005,Butter per lb,2.98
202005,Grapes per kg,4.977
202005,Bananas per kg,1.373
202005,Tomatoes per kg,3.401
202005,Onions per kg,1.241
202005,Broccoli per kg,2.714
202005,Carrots per kg,1.153
202005,Mushrooms per kg,3.74
202005,Tomatoes tinned per 400g,0.872
202005,Potatoes 2.5 kg,3.603
202005,Potatoes 7.5 kg,6.396
202005,Potatoes 10 kg,
202005,White granulated sugar per 1 kg,1.123
202005,Jam per lb,0.93
202005,Marmalade per lb,1.831
202005,Tea bags per 80,2.82
202005,Orange juice per litre,1.381
202005,Whiskey - take home (70cl bottle),26.69
202005,Brandy - take home (70cl bottle),32.186
202005,Vodka - take home (70cl bottle),20.454
202005,Cream liqueur - take home (70cl bottle),17.396
202005,Wine - take home (75cl bottle),
202005,Cider - take home (50cl can),2.193
202005,Sherry - take home (75cl bottle),
202005,Lager - take home (50cl can),1.966
202005,Stout - take home (50cl can),2.403
202005,Filtered cigarettes per 20 pk,13.455
202005,Stout - draught bar (1 pint),
202005,Lager - draught bar (1 pint),
202005,Lager - bar (33cl bottle),
202005,Cider - draught bar (1 pint),
202005,Ale - draught bar (1 pint),
202005,Cider - bar (33cl bottle),
202005,Flavoured alcoholic drink - bar (275ml bottle),
202005,Whiskey - bar (single) per ½ glass,
202005,Brandy - bar (single) per ½ glass,
202005,Vodka - bar (single) per ½ glass,
202005,Wine - bar (187ml bottle),
202005,Diesel per litre,1.233
202005,Petrol - unleaded per litre,1.325
202005,Cinema fee,
202005,Nightclubs fee,
202005,Gent's dry cut fee,
202005,"Gent's wash, cut, and blow dry fee",
202005,"Ladies' wash, cut and blow dry fee",
202006,"White, self raising flour per 2 kg",2.151
202006,"Brown, wholemeal flour per 2 kg",2.792
202006,"Bread, white sliced pan, large (800g)",1.307
202006,"Bread, brown sliced pan, large (800g)",1.468
202006,Spaghetti per 500g,1.039
202006,Sirloin steak per kg,15.416
202006,Striploin steak per kg,19.743
202006,Roast beef - topside or rib per kg,13.953
202006,Sliced / diced beef pieces per kg,9.688
202006,Pork loin chops per kg,7.875
202006,Pork steak per kg,8.336
202006,Lamb - whole leg / half leg per kg,10.779
202006,Lamb loin chops per kg,18.245
202006,Lamb gigot chops per kg,
202006,Uncooked chicken medium size 1.6kg,4.786
202006,Lamb's liver per kg,
202006,Ham fillet per kg,5.788
202006,Cooked ham per kg,18.442
202006,Best back rashers per kg,9.391
202006,Pork sausages per kg,6.352
202006,Fresh fillet of whiting per kg,
202006,Fresh fillet of cod per kg,17.324
202006,Fresh salmon per kg,21.872
202006,Fresh fillet of plaice per kg,
202006,Fresh hake per kg,
202006,Smoked salmon per kg,32.423
202006,Full fat milk per 2 litre,1.687
202006,Low fat milk per 1 litre,1.027
202006,Irish cheddar per kg,8.76
202006,Large eggs per half dozen,1.778
202006,Medium eggs per half dozen,1.428
202006,Butter per lb,3.012
202006,Grapes per kg,4.995
202006,Bananas per kg,1.336
202006,Tomatoes per kg,3.204
202006,Onions per kg,1.235
202006,Broccoli per kg,2.673
202006,Carrots per kg,1.153
202006,Mushrooms per kg,3.612
202006,Tomatoes tinned per 400g,0.86
202006,Potatoes 2.5 kg,3.634
202006,Potatoes 7.5 kg,6.161
202006,Potatoes 10 kg,
202006,White granulated sugar per 1 kg,1.142
202006,Jam per lb,0.961
202006,Marmalade per lb,1.877
202006,Tea bags per 80,2.804
202006,Orange juice per litre,1.377
202006,Whiskey - take home (70cl bottle),26.843
202006,Brandy - take home (70cl bottle),32.193
202006,Vodka - take home (70cl bottle),20.263
202006,Cream liqueur - take home (70cl bottle),16.944
202006,Wine - take home (75cl bottle),
202006,Cider - take home (50cl can),2.232
202006,Sherry - take home (75cl bottle),
202006,Lager - take home (50cl can),1.97
202006,Stout - take home (50cl can),2.375
202006,Filtered cigarettes per 20 pk,13.44
202006,Stout - draught bar (1 pint),
202006,Lager - draught bar (1 pint),
202006,Lager - bar (33cl bottle),
202006,Cider - draught bar (1 pint),
202006,Ale - draught bar (1 pint),
202006,Cider - bar (33cl bottle),
202006,Flavoured alcoholic drink - bar (275ml bottle),
202006,Whiskey - bar (single) per ½ glass,
202006,Brandy - bar (single) per ½ glass,
202006,Vodka - bar (single) per ½ glass,
202006,Wine - bar (187ml bottle),
202006,Diesel per litre,1.238
202006,Petrol - unleaded per litre,1.338
202006,Cinema fee,
202006,Nightclubs fee,
202006,Gent's dry cut fee,
202006,"Gent's wash, cut, and blow dry fee",
202006,"Ladies' wash, cut and blow dry fee",
202007,"White, self raising flour per 2 kg",2.101
202007,"Brown, wholemeal flour per 2 kg",2.792
202007,"Bread, white sliced pan, large (800g)",1.305
202007,"Bread, brown sliced pan, large (800g)",1.467
202007,Spaghetti per 500g,1.035
202007,Sirloin steak per kg,14.994
202007,Striploin steak per kg,19.403
202007,Roast beef - topside or rib per kg,13.953
202007,Sliced / diced beef pieces per kg,9.553
202007,Pork loin chops per kg,7.875
202007,Pork steak per kg,8.729
202007,Lamb - whole leg / half leg per kg,12.67
202007,Lamb loin chops per kg,17.688
202007,Lamb gigot chops per kg,
202007,Uncooked chicken medium size 1.6kg,4.72
202007,Lamb's liver per kg,
202007,Ham fillet per kg,5.725
202007,Cooked ham per kg,17.985
202007,Best back rashers per kg,9.427
202007,Pork sausages per kg,6.237
202007,Fresh fillet of whiting per kg,
202007,Fresh fillet of cod per kg,17.324
202007,Fresh salmon per kg,21.324
202007,Fresh fillet of plaice per kg,
202007,Fresh hake per kg,
202007,Smoked salmon per kg,31.872
202007,Full fat milk per 2 litre,1.69
202007,Low fat milk per 1 litre,1.026
202007,Irish cheddar per kg,8.918
202007,Large eggs per half dozen,1.781
202007,Medium eggs per half dozen,1.431
202007,Butter per lb,3.021
202007,Grapes per kg,5.016
202007,Bananas per kg,1.476
202007,Tomatoes per kg,3.291
202007,Onions per kg,1.215
202007,Broccoli per kg,2.55
202007,Carrots per kg,1.123
202007,Mushrooms per kg,3.638
202007,Tomatoes tinned per 400g,0.871
202007,Potatoes 2.5 kg,3.546
202007,Potatoes 7.5 kg,6.408
202007,Potatoes 10 kg,
202007,White granulated sugar per 1 kg,1.16
202007,Jam per lb,0.933
202007,Marmalade per lb,1.828
202007,Tea bags per 80,2.782
202007,Orange juice per litre,1.395
202007,Whiskey - take home (70cl bottle),27.702
202007,Brandy - take home (70cl bottle),32.208
202007,Vodka - take home (70cl bottle),20.439
202007,Cream liqueur - take home (70cl bottle),17.602
202007,Wine - take home (75cl bottle),
202007,Cider - take home (50cl can),2.219
202007,Sherry - take home (75cl bottle),
202007,Lager - take home (50cl can),1.978
202007,Stout - take home (50cl can),2.347
202007,Filtered cigarettes per 20 pk,13.528
202007,Stout - draught bar (1 pint),4.809
202007,Lager - draught bar (1 pint),5.211
202007,Lager - bar (33cl bottle),5.082
202007,Cider - draught bar (1 pint),5.336
202007,Ale - draught bar (1 pint),4.906
202007,Cider - bar (33cl bottle),5.251
202007,Flavoured alcoholic drink - bar (275ml bottle),5.718
202007,Whiskey - bar (single) per ½ glass,4.755
202007,Brandy - bar (single) per ½ glass,5.089
202007,Vodka - bar (single) per ½ glass,4.744
202007,Wine - bar (187ml bottle),
202007,Diesel per litre,1.263
202007,Petrol - unleaded per litre,1.367
202007,Cinema fee,
202007,Nightclubs fee,
202007,Gent's dry cut fee,16.284
202007,"Gent's wash, cut, and blow dry fee",
202007,"Ladies' wash, cut and blow dry fee",46.866
202008,"White, self raising flour per 2 kg",2.092
202008,"Brown, wholemeal flour per 2 kg",2.792
202008,"Bread, white sliced pan, large (800g)",1.314
202008,"Bread, brown sliced pan, large (800g)",1.468
202008,Spaghetti per 500g,1.016
202008,Sirloin steak per kg,14.994
202008,Striploin steak per kg,19.911
202008,Roast beef - topside or rib per kg,13.765
202008,Sliced / diced beef pieces per kg,9.538
202008,Pork loin chops per kg,7.875
202008,Pork steak per kg,8.779
202008,Lamb - whole leg / half leg per kg,12.67
202008,Lamb loin chops per kg,17.951
202008,Lamb gigot chops per kg,
202008,Uncooked chicken medium size 1.6kg,4.637
202008,Lamb's liver per kg,
202008,Ham fillet per kg,5.781
202008,Cooked ham per kg,18.135
202008,Best back rashers per kg,9.416
202008,Pork sausages per kg,6.351
202008,Fresh fillet of whiting per kg,
202008,Fresh fillet of cod per kg,17.212
202008,Fresh salmon per kg,21.378
202008,Fresh fillet of plaice per kg,
202008,Fresh hake per kg,
202008,Smoked salmon per kg,31.99
202008,Full fat milk per 2 litre,1.69
202008,Low fat milk per 1 litre,1.025
202008,Irish cheddar per kg,8.883
202008,Large eggs per half dozen,1.783
202008,Medium eggs per half dozen,1.431
202008,Butter per lb,3.075
202008,Grapes per kg,4.976
202008,Bananas per kg,1.377
202008,Tomatoes per kg,3.23
202008,Onions per kg,1.199
202008,Broccoli per kg,2.609
202008,Carrots per kg,1.123
202008,Mushrooms per kg,3.593
202008,Tomatoes tinned per 400g,0.85
202008,Potatoes 2.5 kg,3.615
202008,Potatoes 7.5 kg,6.414
202008,Potatoes 10 kg,
202008,White granulated sugar per 1 kg,1.16
202008,Jam per lb,0.945
202008,Marmalade per lb,1.823
202008,Tea bags per 80,2.756
202008,Orange juice per litre,1.37
202008,Whiskey - take home (70cl bottle),26.541
202008,Brandy - take home (70cl bottle),33.344
202008,Vodka - take home (70cl bottle),20.393
202008,Cream liqueur - take home (70cl bottle),18.242
202008,Wine - take home (75cl bottle),
202008,Cider - take home (50cl can),2.205
202008,Sherry - take home (75cl bottle),
202008,Lager - take home (50cl can),1.959
202008,Stout - take home (50cl can),2.376
202008,Filtered cigarettes per 20 pk,13.479
202008,Stout - draught bar (1 pint),4.827
202008,Lager - draught bar (1 pint),5.204
202008,Lager - bar (33cl bottle),5.075
202008,Cider - draught bar (1 pint),5.337
202008,Ale - draught bar (1 pint),4.907
202008,Cider - bar (33cl bottle),5.29
202008,Flavoured alcoholic drink - bar (275ml bottle),5.728
202008,Whiskey - bar (single) per ½ glass,4.768
202008,Brandy - bar (single) per ½ glass,5.095
202008,Vodka - bar (single) per ½ glass,4.759
202008,Wine - bar (187ml bottle),
202008,Diesel per litre,1.267
202008,Petrol - unleaded per litre,1.374
202008,Cinema fee,
202008,Nightclubs fee,
202008,Gent's dry cut fee,16.433
202008,"Gent's wash, cut, and blow dry fee",
202008,"Ladies' wash, cut and blow dry fee",46.802
202009,"White, self raising flour per 2 kg",1.989
202009,"Brown, wholemeal flour per 2 kg",2.792
202009,"Bread, white sliced pan, large (800g)",1.281
202009,"Bread, brown sliced pan, large (800g)",1.415
202009,Spaghetti per 500g,0.997
202009,Sirloin steak per kg,14.891
202009,Striploin steak per kg,19.911
202009,Roast beef - topside or rib per kg,12.332
202009,Sliced / diced beef pieces per kg,9.517
202009,Pork loin chops per kg,7.875
202009,Pork steak per kg,8.779
202009,Lamb - whole leg / half leg per kg,12.67
202009,Lamb loin chops per kg,18.035
202009,Lamb gigot chops per kg,
202009,Uncooked chicken medium size 1.6kg,4.645
202009,Lamb's liver per kg,
202009,Ham fillet per kg,5.788
202009,Cooked ham per kg,18.095
202009,Best back rashers per kg,9.439
202009,Pork sausages per kg,6.402
202009,Fresh fillet of whiting per kg,
202009,Fresh fillet of cod per kg,16.513
202009,Fresh salmon per kg,21.336
202009,Fresh fillet of plaice per kg,
202009,Fresh hake per kg,
202009,Smoked salmon per kg,31.761
202009,Full fat milk per 2 litre,1.69
202009,Low fat milk per 1 litre,1.023
202009,Irish cheddar per kg,8.771
202009,Large eggs per half dozen,1.78
202009,Medium eggs per half dozen,1.428
202009,Butter per lb,3.018
202009,Grapes per kg,5.027
202009,Bananas per kg,1.408
202009,Tomatoes per kg,3.302
202009,Onions per kg,1.191
202009,Broccoli per kg,2.613
202009,Carrots per kg,1.123
202009,Mushrooms per kg,3.607
202009,Tomatoes tinned per 400g,0.839
202009,Potatoes 2.5 kg,3.52
202009,Potatoes 7.5 kg,6.439
202009,Potatoes 10 kg,
202009,White granulated sugar per 1 kg,1.16
202009,Jam per lb,0.958
202009,Marmalade per lb,1.898
202009,Tea bags per 80,2.733
202009,Orange juice per litre,1.364
202009,Whiskey - take home (70cl bottle),26.011
202009,Brandy - take home (70cl bottle),32.621
202009,Vodka - take home (70cl bottle),19.61
202009,Cream liqueur - take home (70cl bottle),17.627
202009,Wine - take home (75cl bottle),
202009,Cider - take home (50cl can),2.292
202009,Sherry - take home (75cl bottle),
202009,Lager - take home (50cl can),1.917
202009,Stout - take home (50cl can),2.345
202009,Filtered cigarettes per 20 pk,13.234
202009,Stout - draught bar (1 pint),4.938
202009,Lager - draught bar (1 pint),5.211
202009,Lager - bar (33cl bottle),5.119
202009,Cider - draught bar (1 pint),5.338
202009,Ale - draught bar (1 pint),5.0
202009,Cider - bar (33cl bottle),5.31
202009,Flavoured alcoholic drink - bar (275ml bottle),5.695
202009,Whiskey - bar (single) per ½ glass,4.827
202009,Brandy - bar (single) per ½ glass,5.126
202009,Vodka - bar (single) per ½ glass,4.83
202009,Wine - bar (187ml bottle),
202009,Diesel per litre,1.254
202009,Petrol - unleaded per litre,1.364
202009,Cinema fee,9.963
202009,Nightclubs fee,
202009,Gent's dry cut fee,16.556
202009,"Gent's wash, cut, and blow dry fee",
202009,"Ladies' wash, cut and blow dry fee",46.95
202010,"White, self raising flour per 2 kg",1.97
202010,"Brown, wholemeal flour per 2 kg",2.792
202010,"Bread, white sliced pan, large (800g)",1.29
202010,"Bread, brown sliced pan, large (800g)",1.464
202010,Spaghetti per 500g,1.013
202010,Sirloin steak per kg,14.994
202010,Striploin steak per kg,19.911
202010,Roast beef - topside or rib per kg,12.681
202010,Sliced / diced beef pieces per kg,9.436
202010,Pork loin chops per kg,7.875
202010,Pork steak per kg,8.779
202010,Lamb - whole leg / half leg per kg,12.67
202010,Lamb loin chops per kg,18.06
202010,Lamb gigot chops per kg,
202010,Uncooked chicken medium size 1.6kg,4.692
202010,Lamb's liver per kg,
202010,Ham fillet per kg,5.729
202010,Cooked ham per kg,18.107
202010,Best back rashers per kg,9.385
202010,Pork sausages per kg,6.304
202010,Fresh fillet of whiting per kg,
202010,Fresh fillet of cod per kg,17.212
202010,Fresh salmon per kg,21.341
202010,Fresh fillet of plaice per kg,
202010,Fresh hake per kg,
202010,Smoked salmon per kg,31.761
202010,Full fat milk per 2 litre,1.687
202010,Low fat milk per 1 litre,1.025
202010,Irish cheddar per kg,8.821
202010,Large eggs per half dozen,1.78
202010,Medium eggs per half dozen,1.428
202010,Butter per lb,2.992
202010,Grapes per kg,5.037
202010,Bananas per kg,1.463
202010,Tomatoes per kg,3.362
202010,Onions per kg,1.211
202010,Broccoli per kg,2.672
202010,Carrots per kg,1.102
202010,Mushrooms per kg,3.712
202010,Tomatoes tinned per 400g,0.818
202010,Potatoes 2.5 kg,3.549
202010,Potatoes 7.5 kg,6.431
202010,Potatoes 10 kg,
202010,White granulated sugar per 1 kg,1.142
202010,Jam per lb,0.942
