Month,Item,Value
202201,Whiskey - bar (single) per ½ glass,4.779
202201,Brandy - bar (single) per ½ glass,5.21
202201,Vodka - bar (single) per ½ glass,4.813
202201,Wine - bar (187ml bottle),
202201,Diesel per litre,1.603
202201,Petrol - unleaded per litre,1.702
202201,Cinema fee,10.074
202201,Nightclubs fee,
202201,Gent's dry cut fee,17.11
202201,"Gent's wash, cut, and blow dry fee",
202201,"Ladies' wash, cut and blow dry fee",46.78
202202,"White, self raising flour per 2 kg",2.083
202202,"Brown, wholemeal flour per 2 kg",2.793
202202,"Bread, white sliced pan, large (800g)",1.438
202202,"Bread, brown sliced pan, large (800g)",1.646
202202,Spaghetti per 500g,1.177
202202,Sirloin steak per kg,14.254
202202,Striploin steak per kg,20.47
202202,Roast beef - topside or rib per kg,11.379
202202,Sliced / diced beef pieces per kg,9.599
202202,Pork loin chops per kg,7.399
202202,Pork steak per kg,8.548
202202,Lamb - whole leg / half leg per kg,14.231
202202,Lamb loin chops per kg,19.017
202202,Lamb gigot chops per kg,
202202,Uncooked chicken medium size 1.6kg,4.913
202202,Lamb's liver per kg,5.999
202202,Ham fillet per kg,5.682
202202,Cooked ham per kg,18.652
202202,Best back rashers per kg,9.239
202202,Pork sausages per kg,6.326
202202,Fresh fillet of whiting per kg,
202202,Fresh fillet of cod per kg,17.445
202202,Fresh salmon per kg,20.915
202202,Fresh fillet of plaice per kg,
202202,Fresh hake per kg,11.705
202202,Smoked salmon per kg,32.555
202202,Full fat milk per 2 litre,1.794
202202,Low fat milk per 1 litre,1.077
202202,Irish cheddar per kg,9.114
202202,Large eggs per half dozen,1.795
202202,Medium eggs per half dozen,1.409
202202,Butter per lb,3.148
202202,Grapes per kg,4.625
202202,Bananas per kg,1.495
202202,Tomatoes per kg,3.361
202202,Onions per kg,1.208
202202,Broccoli per kg,2.74
202202,Carrots per kg,1.137
202202,Mushrooms per kg,3.558
202202,Tomatoes tinned per 400g,0.851
202202,Potatoes 2.5 kg,3.374
202202,Potatoes 7.5 kg,5.822
202202,Potatoes 10 kg,
202202,White granulated sugar per 1 kg,1.217
202202,Jam per lb,0.965
202202,Marmalade per lb,1.949
202202,Tea bags per 80,2.76
202202,Orange juice per litre,1.421
202202,Whiskey - take home (70cl bottle),27.214
202202,Brandy - take home (70cl bottle),41.518
202202,Vodka - take home (70cl bottle),24.324
202202,Cream liqueur - take home (70cl bottle),15.754
202202,Wine - take home (75cl bottle),
202202,Cider - take home (50cl can),2.358
202202,Sherry - take home (75cl bottle),
202202,Lager - take home (50cl can),2.178
202202,Stout - take home (50cl can),2.292
202202,Filtered cigarettes per 20 pk,14.634
202202,Stout - draught bar (1 pint),4.946
202202,Lager - draught bar (1 pint),5.331
202202,Lager - bar (33cl bottle),5.105
202202,Cider - draught bar (1 pint),5.444
202202,Ale - draught bar (1 pint),4.998
202202,Cider - bar (33cl bottle),5.051
202202,Flavoured alcoholic drink - bar (275ml bottle),5.9
202202,Whiskey - bar (single) per ½ glass,4.779
202202,Brandy - bar (single) per ½ glass,5.22
202202,Vodka - bar (single) per ½ glass,4.812
202202,Wine - bar (187ml bottle),
202202,Diesel per litre,1.658
202202,Petrol - unleaded per litre,1.754
202202,Cinema fee,10.313
202202,Nightclubs fee,
202202,Gent's dry cut fee,17.157
202202,"Gent's wash, cut, and blow dry fee",
202202,"Ladies' wash, cut and blow dry fee",46.857
202203,"White, self raising flour per 2 kg",2.19
202203,"Brown, wholemeal flour per 2 kg",2.909
202203,"Bread, white sliced pan, large (800g)",1.432
202203,"Bread, brown sliced pan, large (800g)",1.638
202203,Spaghetti per 500g,1.162
202203,Sirloin steak per kg,14.805
202203,Striploin steak per kg,20.937
202203,Roast beef - topside or rib per kg,11.07
202203,Sliced / diced beef pieces per kg,9.776
202203,Pork loin chops per kg,7.379
202203,Pork steak per kg,8.655
202203,Lamb - whole leg / half leg per kg,14.143
202203,Lamb loin chops per kg,19.776
202203,Lamb gigot chops per kg,
202203,Uncooked chicken medium size 1.6kg,4.975
202203,Lamb's liver per kg,6.032
202203,Ham fillet per kg,5.726
202203,Cooked ham per kg,18.591
202203,Best back rashers per kg,9.248
202203,Pork sausages per kg,6.287
202203,Fresh fillet of whiting per kg,
202203,Fresh fillet of cod per kg,17.369
202203,Fresh salmon per kg,21.148
202203,Fresh fillet of plaice per kg,
202203,Fresh hake per kg,11.626
202203,Smoked salmon per kg,33.359
202203,Full fat milk per 2 litre,1.833
202203,Low fat milk per 1 litre,1.085
202203,Irish cheddar per kg,9.114
202203,Large eggs per half dozen,1.824
202203,Medium eggs per half dozen,1.464
202203,Butter per lb,3.168
202203,Grapes per kg,4.789
202203,Bananas per kg,1.484
202203,Tomatoes per kg,3.385
202203,Onions per kg,1.206
202203,Broccoli per kg,2.73
202203,Carrots per kg,1.125
202203,Mushrooms per kg,3.673
202203,Tomatoes tinned per 400g,0.896
202203,Potatoes 2.5 kg,3.427
202203,Potatoes 7.5 kg,5.785
202203,Potatoes 10 kg,
202203,White granulated sugar per 1 kg,1.231
202203,Jam per lb,0.98
202203,Marmalade per lb,1.93
202203,Tea bags per 80,2.784
202203,Orange juice per litre,1.435
202203,Whiskey - take home (70cl bottle),26.306
202203,Brandy - take home (70cl bottle),41.797
202203,Vodka - take home (70cl bottle),23.901
202203,Cream liqueur - take home (70cl bottle),16.373
202203,Wine - take home (75cl bottle),
202203,Cider - take home (50cl can),2.399
202203,Sherry - take home (75cl bottle),
202203,Lager - take home (50cl can),2.159
202203,Stout - take home (50cl can),2.292
202203,Filtered cigarettes per 20 pk,14.72
202203,Stout - draught bar (1 pint),5.081
202203,Lager - draught bar (1 pint),5.467
202203,Lager - bar (33cl bottle),5.216
202203,Cider - draught bar (1 pint),5.573
202203,Ale - draught bar (1 pint),5.129
202203,Cider - bar (33cl bottle),5.188
202203,Flavoured alcoholic drink - bar (275ml bottle),6.001
202203,Whiskey - bar (single) per ½ glass,4.903
202203,Brandy - bar (single) per ½ glass,5.352
202203,Vodka - bar (single) per ½ glass,4.927
202203,Wine - bar (187ml bottle),
202203,Diesel per litre,1.945
202203,Petrol - unleaded per litre,1.933
202203,Cinema fee,10.538
202203,Nightclubs fee,16.237
202203,Gent's dry cut fee,17.178
202203,"Gent's wash, cut, and blow dry fee",
202203,"Ladies' wash, cut and blow dry fee",46.984
202204,"White, self raising flour per 2 kg",2.216
202204,"Brown, wholemeal flour per 2 kg",2.899
202204,"Bread, white sliced pan, large (800g)",1.462
202204,"Bread, brown sliced pan, large (800g)",1.712
202204,Spaghetti per 500g,1.222
202204,Sirloin steak per kg,15.332
202204,Striploin steak per kg,20.982
202204,Roast beef - topside or rib per kg,11.116
202204,Sliced / diced beef pieces per kg,9.974
202204,Pork loin chops per kg,7.763
202204,Pork steak per kg,8.808
202204,Lamb - whole leg / half leg per kg,12.91
202204,Lamb loin chops per kg,20.097
202204,Lamb gigot chops per kg,
202204,Uncooked chicken medium size 1.6kg,5.02
202204,Lamb's liver per kg,5.549
202204,Ham fillet per kg,5.665
202204,Cooked ham per kg,18.791
202204,Best back rashers per kg,9.305
202204,Pork sausages per kg,6.344
202204,Fresh fillet of whiting per kg,
202204,Fresh fillet of cod per kg,17.667
202204,Fresh salmon per kg,21.675
202204,Fresh fillet of plaice per kg,
202204,Fresh hake per kg,11.582
202204,Smoked salmon per kg,33.538
202204,Full fat milk per 2 litre,1.838
202204,Low fat milk per 1 litre,1.086
202204,Irish cheddar per kg,9.285
202204,Large eggs per half dozen,1.853
202204,Medium eggs per half dozen,1.514
202204,Butter per lb,3.214
202204,Grapes per kg,4.632
202204,Bananas per kg,1.503
202204,Tomatoes per kg,3.415
202204,Onions per kg,1.218
202204,Broccoli per kg,2.841
202204,Carrots per kg,1.13
202204,Mushrooms per kg,3.437
202204,Tomatoes tinned per 400g,0.902
202204,Potatoes 2.5 kg,3.278
202204,Potatoes 7.5 kg,5.761
202204,Potatoes 10 kg,
202204,White granulated sugar per 1 kg,1.222
202204,Jam per lb,0.974
202204,Marmalade per lb,1.965
202204,Tea bags per 80,2.748
202204,Orange juice per litre,1.46
202204,Whiskey - take home (70cl bottle),26.008
202204,Brandy - take home (70cl bottle),41.389
202204,Vodka - take home (70cl bottle),23.664
202204,Cream liqueur - take home (70cl bottle),16.398
202204,Wine - take home (75cl bottle),
202204,Cider - take home (50cl can),2.356
202204,Sherry - take home (75cl bottle),
202204,Lager - take home (50cl can),2.16
202204,Stout - take home (50cl can),2.283
202204,Filtered cigarettes per 20 pk,14.849
202204,Stout - draught bar (1 pint),5.121
202204,Lager - draught bar (1 pint),5.5
202204,Lager - bar (33cl bottle),5.246
202204,Cider - draught bar (1 pint),5.604
202204,Ale - draught bar (1 pint),5.169
202204,Cider - bar (33cl bottle),5.211
202204,Flavoured alcoholic drink - bar (275ml bottle),6.022
202204,Whiskey - bar (single) per ½ glass,4.946
202204,Brandy - bar (single) per ½ glass,5.378
202204,Vodka - bar (single) per ½ glass,4.966
202204,Wine - bar (187ml bottle),
202204,Diesel per litre,1.891
202204,Petrol - unleaded per litre,1.809
202204,Cinema fee,10.503
202204,Nightclubs fee,16.655
202204,Gent's dry cut fee,17.354
202204,"Gent's wash, cut, and blow dry fee",
202204,"Ladies' wash, cut and blow dry fee",47.086
202205,"White, self raising flour per 2 kg",2.231
202205,"Brown, wholemeal flour per 2 kg",2.92
202205,"Bread, white sliced pan, large (800g)",1.499
202205,"Bread, brown sliced pan, large (800g)",1.696
202205,Spaghetti per 500g,1.199
202205,Sirloin steak per kg,15.333
202205,Striploin steak per kg,21.073
202205,Roast beef - topside or rib per kg,11.5
202205,Sliced / diced beef pieces per kg,9.966
202205,Pork loin chops per kg,7.997
202205,Pork steak per kg,8.959
202205,Lamb - whole leg / half leg per kg,14.34
202205,Lamb loin chops per kg,20.184
202205,Lamb gigot chops per kg,
202205,Uncooked chicken medium size 1.6kg,5.22
202205,Lamb's liver per kg,5.59
202205,Ham fillet per kg,5.939
202205,Cooked ham per kg,18.798
202205,Best back rashers per kg,9.435
202205,Pork sausages per kg,6.347
202205,Fresh fillet of whiting per kg,
202205,Fresh fillet of cod per kg,18.704
202205,Fresh salmon per kg,22.704
202205,Fresh fillet of plaice per kg,
202205,Fresh hake per kg,11.937
202205,Smoked salmon per kg,34.281
202205,Full fat milk per 2 litre,1.865
202205,Low fat milk per 1 litre,1.099
202205,Irish cheddar per kg,9.095
202205,Large eggs per half dozen,1.868
202205,Medium eggs per half dozen,1.507
202205,Butter per lb,3.36
202205,Grapes per kg,4.711
202205,Bananas per kg,1.519
202205,Tomatoes per kg,3.4
202205,Onions per kg,1.178
202205,Broccoli per kg,2.896
202205,Carrots per kg,1.135
202205,Mushrooms per kg,3.535
202205,Tomatoes tinned per 400g,0.9
202205,Potatoes 2.5 kg,3.397
202205,Potatoes 7.5 kg,5.802
202205,Potatoes 10 kg,
202205,White granulated sugar per 1 kg,1.23
202205,Jam per lb,0.984
202205,Marmalade per lb,1.953
202205,Tea bags per 80,2.694
202205,Orange juice per litre,1.402
202205,Whiskey - take home (70cl bottle),27.249
202205,Brandy - take home (70cl bottle),41.762
202205,Vodka - take home (70cl bottle),23.711
202205,Cream liqueur - take home (70cl bottle),18.106
202205,Wine - take home (75cl bottle),
202205,Cider - take home (50cl can),2.435
202205,Sherry - take home (75cl bottle),
202205,Lager - take home (50cl can),2.157
202205,Stout - take home (50cl can),2.277
202205,Filtered cigarettes per 20 pk,14.869
202205,Stout - draught bar (1 pint),5.131
202205,Lager - draught bar (1 pint),5.522
202205,Lager - bar (33cl bottle),5.262
202205,Cider - draught bar (1 pint),5.614
202205,Ale - draught bar (1 pint),5.174
202205,Cider - bar (33cl bottle),5.218
202205,Flavoured alcoholic drink - bar (275ml bottle),6.029
202205,Whiskey - bar (single) per ½ glass,4.959
202205,Brandy - bar (single) per ½ glass,5.4
202205,Vodka - bar (single) per ½ glass,4.975
202205,Wine - bar (187ml bottle),
202205,Diesel per litre,1.929
202205,Petrol - unleaded per litre,1.858
202205,Cinema fee,10.605
202205,Nightclubs fee,16.404
202205,Gent's dry cut fee,17.302
202205,"Gent's wash, cut, and blow dry fee",
202205,"Ladies' wash, cut and blow dry fee",47.6
202206,"White, self raising flour per 2 kg",2.296
202206,"Brown, wholemeal flour per 2 kg",2.979
202206,"Bread, white sliced pan, large (800g)",1.554
202206,"Bread, brown sliced pan, large (800g)",1.773
202206,Spaghetti per 500g,1.225
202206,Sirloin steak per kg,15.317
202206,Striploin steak per kg,21.48
202206,Roast beef - topside or rib per kg,11.675
202206,Sliced / diced beef pieces per kg,10.258
202206,Pork loin chops per kg,8.239
202206,Pork steak per kg,9.081
202206,Lamb - whole leg / half leg per kg,13.785
202206,Lamb loin chops per kg,20.53
202206,Lamb gigot chops per kg,
202206,Uncooked chicken medium size 1.6kg,5.379
202206,Lamb's liver per kg,5.676
202206,Ham fillet per kg,6.103
202206,Cooked ham per kg,19.632
202206,Best back rashers per kg,9.861
202206,Pork sausages per kg,6.447
202206,Fresh fillet of whiting per kg,
202206,Fresh fillet of cod per kg,19.068
202206,Fresh salmon per kg,23.276
202206,Fresh fillet of plaice per kg,
202206,Fresh hake per kg,12.087
202206,Smoked salmon per kg,34.617
202206,Full fat milk per 2 litre,1.955
202206,Low fat milk per 1 litre,1.152
202206,Irish cheddar per kg,9.775
202206,Large eggs per half dozen,1.884
202206,Medium eggs per half dozen,1.514
202206,Butter per lb,3.462
202206,Grapes per kg,4.763
202206,Bananas per kg,1.525
202206,Tomatoes per kg,3.363
202206,Onions per kg,1.221
202206,Broccoli per kg,2.882
202206,Carrots per kg,1.118
202206,Mushrooms per kg,3.423
202206,Tomatoes tinned per 400g,0.913
202206,Potatoes 2.5 kg,3.39
202206,Potatoes 7.5 kg,5.787
202206,Potatoes 10 kg,
202206,White granulated sugar per 1 kg,1.247
202206,Jam per lb,0.995
202206,Marmalade per lb,1.987
202206,Tea bags per 80,2.778
202206,Orange juice per litre,1.454
202206,Whiskey - take home (70cl bottle),26.547
202206,Brandy - take home (70cl bottle),42.618
202206,Vodka - take home (70cl bottle),23.793
202206,Cream liqueur - take home (70cl bottle),17.531
202206,Wine - take home (75cl bottle),
202206,Cider - take home (50cl can),2.434
202206,Sherry - take home (75cl bottle),
202206,Lager - take home (50cl can),2.141
202206,Stout - take home (50cl can),2.288
202206,Filtered cigarettes per 20 pk,14.888
202206,Stout - draught bar (1 pint),5.132
202206,Lager - draught bar (1 pint),5.533
202206,Lager - bar (33cl bottle),5.267
202206,Cider - draught bar (1 pint),5.629
202206,Ale - draught bar (1 pint),5.187
202206,Cider - bar (33cl bottle),5.209
202206,Flavoured alcoholic drink - bar (275ml bottle),6.029
202206,Whiskey - bar (single) per ½ glass,4.959
202206,Brandy - bar (single) per ½ glass,5.41
202206,Vodka - bar (single) per ½ glass,4.977
202206,Wine - bar (187ml bottle),
202206,Diesel per litre,2.093
202206,Petrol - unleaded per litre,2.145
202206,Cinema fee,10.787
202206,Nightclubs fee,16.404
202206,Gent's dry cut fee,17.543
202206,"Gent's wash, cut, and blow dry fee",
202206,"Ladies' wash, cut and blow dry fee",47.867
202207,"White, self raising flour per 2 kg",2.392
202207,"Brown, wholemeal flour per 2 kg",3.051
202207,"Bread, white sliced pan, large (800g)",1.599
202207,"Bread, brown sliced pan, large (800g)",1.797
202207,Spaghetti per 500g,1.275
202207,Sirloin steak per kg,15.852
202207,Striploin steak per kg,22.135
202207,Roast beef - topside or rib per kg,11.993
202207,Sliced / diced beef pieces per kg,10.405
202207,Pork loin chops per kg,8.239
202207,Pork steak per kg,9.115
202207,Lamb - whole leg / half leg per kg,14.392
202207,Lamb loin chops per kg,20.837
202207,Lamb gigot chops per kg,
202207,Uncooked chicken medium size 1.6kg,5.406
202207,Lamb's liver per kg,5.662
202207,Ham fillet per kg,6.171
202207,Cooked ham per kg,20.592
202207,Best back rashers per kg,10.314
202207,Pork sausages per kg,6.589
202207,Fresh fillet of whiting per kg,
202207,Fresh fillet of cod per kg,19.172
202207,Fresh salmon per kg,23.598
202207,Fresh fillet of plaice per kg,
202207,Fresh hake per kg,12.185
202207,Smoked salmon per kg,35.037
202207,Full fat milk per 2 litre,2.052
202207,Low fat milk per 1 litre,1.205
202207,Irish cheddar per kg,9.975
202207,Large eggs per half dozen,1.9
202207,Medium eggs per half dozen,1.518
202207,Butter per lb,3.515
202207,Grapes per kg,4.751
202207,Bananas per kg,1.527
202207,Tomatoes per kg,3.397
202207,Onions per kg,1.217
202207,Broccoli per kg,2.888
202207,Carrots per kg,1.132
202207,Mushrooms per kg,3.512
202207,Tomatoes tinned per 400g,0.951
202207,Potatoes 2.5 kg,3.383
202207,Potatoes 7.5 kg,5.764
202207,Potatoes 10 kg,
202207,White granulated sugar per 1 kg,1.247
202207,Jam per lb,0.991
202207,Marmalade per lb,1.971
202207,Tea bags per 80,2.782
202207,Orange juice per litre,1.417
202207,Whiskey - take home (70cl bottle),27.142
202207,Brandy - take home (70cl bottle),43.456
202207,Vodka - take home (70cl bottle),23.843
202207,Cream liqueur - take home (70cl bottle),17.218
202207,Wine - take home (75cl bottle),
202207,Cider - take home (50cl can),2.447
202207,Sherry - take home (75cl bottle),
202207,Lager - take home (50cl can),2.15
202207,Stout - take home (50cl can),2.3
202207,Filtered cigarettes per 20 pk,14.897
202207,Stout - draught bar (1 pint),5.135
202207,Lager - draught bar (1 pint),5.555
202207,Lager - bar (33cl bottle),5.274
202207,Cider - draught bar (1 pint),5.64
202207,Ale - draught bar (1 pint),5.187
202207,Cider - bar (33cl bottle),5.207
202207,Flavoured alcoholic drink - bar (275ml bottle),6.025
202207,Whiskey - bar (single) per ½ glass,4.969
202207,Brandy - bar (single) per ½ glass,5.413
202207,Vodka - bar (single) per ½ glass,4.988
202207,Wine - bar (187ml bottle),
202207,Diesel per litre,2.07
202207,Petrol - unleaded per litre,2.081
202207,Cinema fee,10.751
202207,Nightclubs fee,16.496
202207,Gent's dry cut fee,17.644
202207,"Gent's wash, cut, and blow dry fee",
202207,"Ladies' wash, cut and blow dry fee",48.023
202208,"White, self raising flour per 2 kg",2.389
202208,"Brown, wholemeal flour per 2 kg",3.03
202208,"Bread, white sliced pan, large (800g)",1.608
202208,"Bread, brown sliced pan, large (800g)",1.797
202208,Spaghetti per 500g,1.318
202208,Sirloin steak per kg,16.088
202208,Striploin steak per kg,21.902
202208,Roast beef - topside or rib per kg,12.156
202208,Sliced / diced beef pieces per kg,10.415
202208,Pork loin chops per kg,8.188
202208,Pork steak per kg,9.086
202208,Lamb - whole leg / half leg per kg,14.593
202208,Lamb loin chops per kg,21.308
202208,Lamb gigot chops per kg,
202208,Uncooked chicken medium size 1.6kg,5.52
202208,Lamb's liver per kg,5.652
202208,Ham fillet per kg,6.269
202208,Cooked ham per kg,20.684
202208,Best back rashers per kg,10.224
202208,Pork sausages per kg,6.769
202208,Fresh fillet of whiting per kg,
202208,Fresh fillet of cod per kg,19.393
202208,Fresh salmon per kg,23.728
202208,Fresh fillet of plaice per kg,
202208,Fresh hake per kg,12.232
202208,Smoked salmon per kg,35.776
202208,Full fat milk per 2 litre,2.075
202208,Low fat milk per 1 litre,1.21
202208,Irish cheddar per kg,9.981
202208,Large eggs per half dozen,1.909
202208,Medium eggs per half dozen,1.516
202208,Butter per lb,3.581
202208,Grapes per kg,4.743
202208,Bananas per kg,1.549
202208,Tomatoes per kg,3.37
202208,Onions per kg,1.243
202208,Broccoli per kg,2.917
202208,Carrots per kg,1.145
202208,Mushrooms per kg,3.59
202208,Tomatoes tinned per 400g,0.964
202208,Potatoes 2.5 kg,3.356
202208,Potatoes 7.5 kg,5.727
202208,Potatoes 10 kg,
202208,White granulated sugar per 1 kg,1.246
202208,Jam per lb,1.006
202208,Marmalade per lb,1.982
202208,Tea bags per 80,2.779
202208,Orange juice per litre,1.425
202208,Whiskey - take home (70cl bottle),26.356
202208,Brandy - take home (70cl bottle),43.252
202208,Vodka - take home (70cl bottle),23.78
202208,Cream liqueur - take home (70cl bottle),18.09
202208,Wine - take home (75cl bottle),
202208,Cider - take home (50cl can),2.452
202208,Sherry - take home (75cl bottle),
202208,Lager - take home (50cl can),2.153
202208,Stout - take home (50cl can),2.328
202208,Filtered cigarettes per 20 pk,14.895
202208,Stout - draught bar (1 pint),5.139
202208,Lager - draught bar (1 pint),5.55
202208,Lager - bar (33cl bottle),5.283
202208,Cider - draught bar (1 pint),5.646
202208,Ale - draught bar (1 pint),5.184
202208,Cider - bar (33cl bottle),5.221
202208,Flavoured alcoholic drink - bar (275ml bottle),6.03
202208,Whiskey - bar (single) per ½ glass,4.985
202208,Brandy - bar (single) per ½ glass,5.436
202208,Vodka - bar (single) per ½ glass,5.0
202208,Wine - bar (187ml bottle),
202208,Diesel per litre,1.928
202208,Petrol - unleaded per litre,1.908
202208,Cinema fee,10.764
202208,Nightclubs fee,16.496
202208,Gent's dry cut fee,17.643
202208,"Gent's wash, cut, and blow dry fee",
202208,"Ladies' wash, cut and blow dry fee",48.107
202209,"White, self raising flour per 2 kg",2.381
202209,"Brown, wholemeal flour per 2 kg",3.035
202209,"Bread, white sliced pan, large (800g)",1.615
202209,"Bread, brown sliced pan, large (800g)",1.801
202209,Spaghetti per 500g,1.33
202209,Sirloin steak per kg,16.092
202209,Striploin steak per kg,21.612
202209,Roast beef - topside or rib per kg,12.086
202209,Sliced / diced beef pieces per kg,10.688
202209,Pork loin chops per kg,8.17
202209,Pork steak per kg,8.998
202209,Lamb - whole leg / half leg per kg,14.464
202209,Lamb loin chops per kg,21.403
202209,Lamb gigot chops per kg,
202209,Uncooked chicken medium size 1.6kg,5.575
202209,Lamb's liver per kg,5.663
202209,Ham fillet per kg,6.258
202209,Cooked ham per kg,20.519
202209,Best back rashers per kg,10.277
202209,Pork sausages per kg,6.832
202209,Fresh fillet of whiting per kg,
202209,Fresh fillet of cod per kg,19.823
202209,Fresh salmon per kg,23.793
202209,Fresh fillet of plaice per kg,
202209,Fresh hake per kg,12.219
202209,Smoked salmon per kg,35.624
202209,Full fat milk per 2 litre,2.098
202209,Low fat milk per 1 litre,1.218
202209,Irish cheddar per kg,9.99
202209,Large eggs per half dozen,1.909
202209,Medium eggs per half dozen,1.52
202209,Butter per lb,3.645
202209,Grapes per kg,4.779
202209,Bananas per kg,1.56
202209,Tomatoes per kg,3.374
202209,Onions per kg,1.236
202209,Broccoli per kg,2.969
202209,Carrots per kg,1.134
202209,Mushrooms per kg,3.666
202209,Tomatoes tinned per 400g,0.957
202209,Potatoes 2.5 kg,3.389
202209,Potatoes 7.5 kg,5.923
202209,Potatoes 10 kg,
202209,White granulated sugar per 1 kg,1.248
202209,Jam per lb,1.006
202209,Marmalade per lb,2.035
202209,Tea bags per 80,2.809
202209,Orange juice per litre,1.424
202209,Whiskey - take home (70cl bottle),27.265
202209,Brandy - take home (70cl bottle),43.594
202209,Vodka - take home (70cl bottle),24.348
202209,Cream liqueur - take home (70cl bottle),17.727
202209,Wine - take home (75cl bottle),
202209,Cider - take home (50cl can),2.464
202209,Sherry - take home (75cl bottle),
202209,Lager - take home (50cl can),2.156
202209,Stout - take home (50cl can),2.282
202209,Filtered cigarettes per 20 pk,14.901
202209,Stout - draught bar (1 pint),5.139
202209,Lager - draught bar (1 pint),5.55
202209,Lager - bar (33cl bottle),5.272
202209,Cider - draught bar (1 pint),5.652
202209,Ale - draught bar (1 pint),5.184
202209,Cider - bar (33cl bottle),5.221
202209,Flavoured alcoholic drink - bar (275ml bottle),6.059
202209,Whiskey - bar (single) per ½ glass,4.986
202209,Brandy - bar (single) per ½ glass,5.435
202209,Vodka - bar (single) per ½ glass,4.995
202209,Wine - bar (187ml bottle),
202209,Diesel per litre,1.919
202209,Petrol - unleaded per litre,1.799
202209,Cinema fee,10.623
202209,Nightclubs fee,16.664
202209,Gent's dry cut fee,17.712
202209,"Gent's wash, cut, and blow dry fee",
202209,"Ladies' wash, cut and blow dry fee",48.495
202210,"White, self raising flour per 2 kg",2.388
202210,"Brown, wholemeal flour per 2 kg",3.042
202210,"Bread, white sliced pan, large (800g)",1.633
202210,"Bread, brown sliced pan, large (800g)",1.823
202210,Spaghetti per 500g,1.297
202210,Sirloin steak per kg,16.04
202210,Striploin steak per kg,21.838
202210,Roast beef - topside or rib per kg,12.046
202210,Sliced / diced beef pieces per kg,10.628
202210,Pork loin chops per kg,8.207
202210,Pork steak per kg,9.058
202210,Lamb - whole leg / half leg per kg,14.794
202210,Lamb loin chops per kg,21.465
202210,Lamb gigot chops per kg,
202210,Uncooked chicken medium size 1.6kg,5.599
202210,Lamb's liver per kg,5.654
202210,Ham fillet per kg,6.278
202210,Cooked ham per kg,20.806
202210,Best back rashers per kg,10.497
202210,Pork sausages per kg,6.871
202210,Fresh fillet of whiting per kg,
202210,Fresh fillet of cod per kg,19.484
202210,Fresh salmon per kg,23.52
202210,Fresh fillet of plaice per kg,
202210,Fresh hake per kg,12.139
202210,Smoked salmon per kg,35.742
202210,Full fat milk per 2 litre,2.123
202210,Low fat milk per 1 litre,1.235
202210,Irish cheddar per kg,10.142
202210,Large eggs per half dozen,2.044
202210,Medium eggs per half dozen,1.665
202210,Butter per lb,3.7
202210,Grapes per kg,4.785
202210,Bananas per kg,1.602
202210,Tomatoes per kg,3.435
