Month,Item,Value
201601,Petrol - unleaded per litre,1.257
201601,Cinema fee,9.132
201601,Nightclubs fee,9.038
201601,Gent's dry cut fee,11.871
201601,"Gent's wash, cut, and blow dry fee",17.896
201601,"Ladies' wash, cut and blow dry fee",38.154
201602,"White, self raising flour per 2 kg",2.396
201602,"Brown, wholemeal flour per 2 kg",3.04
201602,"Bread, white sliced pan, large (800g)",1.272
201602,"Bread, brown sliced pan, large (800g)",1.344
201602,Spaghetti per 500g,1.108
201602,Sirloin steak per kg,15.934
201602,Striploin steak per kg,22.563
201602,Roast beef - topside or rib per kg,13.058
201602,Sliced / diced beef pieces per kg,10.409
201602,Pork loin chops per kg,8.237
201602,Pork steak per kg,9.446
201602,Lamb - whole leg / half leg per kg,12.009
201602,Lamb loin chops per kg,18.014
201602,Lamb gigot chops per kg,12.793
201602,Uncooked chicken medium size 1.6kg,4.798
201602,Lamb's liver per kg,5.885
201602,Ham fillet per kg,5.823
201602,Cooked ham per kg,16.988
201602,Best back rashers per kg,9.834
201602,Pork sausages per kg,6.0
201602,Fresh fillet of whiting per kg,10.995
201602,Fresh fillet of cod per kg,13.804
201602,Fresh salmon per kg,16.878
201602,Fresh fillet of plaice per kg,18.791
201602,Fresh hake per kg,
201602,Smoked salmon per kg,28.979
201602,Full fat milk per 2 litre,1.714
201602,Low fat milk per 1 litre,1.055
201602,Irish cheddar per kg,10.466
201602,Large eggs per half dozen,1.784
201602,Medium eggs per half dozen,1.537
201602,Butter per lb,2.72
201602,Grapes per kg,5.077
201602,Bananas per kg,1.382
201602,Tomatoes per kg,2.984
201602,Onions per kg,1.119
201602,Broccoli per kg,3.078
201602,Carrots per kg,1.33
201602,Mushrooms per kg,4.445
201602,Tomatoes tinned per 400g,0.872
201602,Potatoes 2.5 kg,3.109
201602,Potatoes 7.5 kg,
201602,Potatoes 10 kg,7.283
201602,White granulated sugar per 1 kg,1.276
201602,Jam per lb,1.401
201602,Marmalade per lb,1.92
201602,Tea bags per 80,2.776
201602,Orange juice per litre,1.54
201602,Whiskey - take home (70cl bottle),26.35
201602,Brandy - take home (70cl bottle),31.324
201602,Vodka - take home (70cl bottle),19.298
201602,Cream liqueur - take home (70cl bottle),15.962
201602,Wine - take home (75cl bottle),10.8
201602,Cider - take home (50cl can),2.24
201602,Sherry - take home (75cl bottle),14.281
201602,Lager - take home (50cl can),1.905
201602,Stout - take home (50cl can),2.237
201602,Filtered cigarettes per 20 pk,10.511
201602,Stout - draught bar (1 pint),4.32
201602,Lager - draught bar (1 pint),4.698
201602,Lager - bar (33cl bottle),4.615
201602,Cider - draught bar (1 pint),4.755
201602,Ale - draught bar (1 pint),4.378
201602,Cider - bar (33cl bottle),4.733
201602,Flavoured alcoholic drink - bar (275ml bottle),5.311
201602,Whiskey - bar (single) per ½ glass,4.109
201602,Brandy - bar (single) per ½ glass,4.613
201602,Vodka - bar (single) per ½ glass,4.146
201602,Wine - bar (187ml bottle),5.343
201602,Diesel per litre,1.057
201602,Petrol - unleaded per litre,1.218
201602,Cinema fee,9.147
201602,Nightclubs fee,9.215
201602,Gent's dry cut fee,11.892
201602,"Gent's wash, cut, and blow dry fee",17.823
201602,"Ladies' wash, cut and blow dry fee",38.358
201603,"White, self raising flour per 2 kg",2.293
201603,"Brown, wholemeal flour per 2 kg",3.044
201603,"Bread, white sliced pan, large (800g)",1.27
201603,"Bread, brown sliced pan, large (800g)",1.338
201603,Spaghetti per 500g,1.135
201603,Sirloin steak per kg,15.248
201603,Striploin steak per kg,21.705
201603,Roast beef - topside or rib per kg,13.557
201603,Sliced / diced beef pieces per kg,10.559
201603,Pork loin chops per kg,8.377
201603,Pork steak per kg,8.8
201603,Lamb - whole leg / half leg per kg,11.345
201603,Lamb loin chops per kg,17.904
201603,Lamb gigot chops per kg,12.962
201603,Uncooked chicken medium size 1.6kg,4.626
201603,Lamb's liver per kg,5.878
201603,Ham fillet per kg,5.773
201603,Cooked ham per kg,16.841
201603,Best back rashers per kg,9.85
201603,Pork sausages per kg,6.06
201603,Fresh fillet of whiting per kg,10.48
201603,Fresh fillet of cod per kg,15.719
201603,Fresh salmon per kg,19.173
201603,Fresh fillet of plaice per kg,18.69
201603,Fresh hake per kg,
201603,Smoked salmon per kg,29.233
201603,Full fat milk per 2 litre,1.713
201603,Low fat milk per 1 litre,1.051
201603,Irish cheddar per kg,10.936
201603,Large eggs per half dozen,1.779
201603,Medium eggs per half dozen,1.515
201603,Butter per lb,2.698
201603,Grapes per kg,5.111
201603,Bananas per kg,1.385
201603,Tomatoes per kg,2.971
201603,Onions per kg,1.113
201603,Broccoli per kg,3.187
201603,Carrots per kg,1.328
201603,Mushrooms per kg,4.366
201603,Tomatoes tinned per 400g,0.913
201603,Potatoes 2.5 kg,3.114
201603,Potatoes 7.5 kg,
201603,Potatoes 10 kg,7.348
201603,White granulated sugar per 1 kg,1.283
201603,Jam per lb,1.408
201603,Marmalade per lb,1.977
201603,Tea bags per 80,2.817
201603,Orange juice per litre,1.58
201603,Whiskey - take home (70cl bottle),25.935
201603,Brandy - take home (70cl bottle),29.964
201603,Vodka - take home (70cl bottle),19.176
201603,Cream liqueur - take home (70cl bottle),15.003
201603,Wine - take home (75cl bottle),10.504
201603,Cider - take home (50cl can),2.245
201603,Sherry - take home (75cl bottle),14.308
201603,Lager - take home (50cl can),1.901
201603,Stout - take home (50cl can),2.223
201603,Filtered cigarettes per 20 pk,10.507
201603,Stout - draught bar (1 pint),4.321
201603,Lager - draught bar (1 pint),4.7
201603,Lager - bar (33cl bottle),4.613
201603,Cider - draught bar (1 pint),4.762
201603,Ale - draught bar (1 pint),4.377
201603,Cider - bar (33cl bottle),4.735
201603,Flavoured alcoholic drink - bar (275ml bottle),5.292
201603,Whiskey - bar (single) per ½ glass,4.11
201603,Brandy - bar (single) per ½ glass,4.621
201603,Vodka - bar (single) per ½ glass,4.147
201603,Wine - bar (187ml bottle),5.355
201603,Diesel per litre,1.07
201603,Petrol - unleaded per litre,1.21
201603,Cinema fee,9.159
201603,Nightclubs fee,9.109
201603,Gent's dry cut fee,11.915
201603,"Gent's wash, cut, and blow dry fee",17.823
201603,"Ladies' wash, cut and blow dry fee",38.266
201604,"White, self raising flour per 2 kg",2.41
201604,"Brown, wholemeal flour per 2 kg",3.041
201604,"Bread, white sliced pan, large (800g)",1.264
201604,"Bread, brown sliced pan, large (800g)",1.346
201604,Spaghetti per 500g,1.147
201604,Sirloin steak per kg,15.8
201604,Striploin steak per kg,21.298
201604,Roast beef - topside or rib per kg,13.675
201604,Sliced / diced beef pieces per kg,9.837
201604,Pork loin chops per kg,8.357
201604,Pork steak per kg,8.761
201604,Lamb - whole leg / half leg per kg,11.811
201604,Lamb loin chops per kg,16.904
201604,Lamb gigot chops per kg,12.628
201604,Uncooked chicken medium size 1.6kg,4.828
201604,Lamb's liver per kg,5.885
201604,Ham fillet per kg,5.8
201604,Cooked ham per kg,17.604
201604,Best back rashers per kg,10.022
201604,Pork sausages per kg,5.97
201604,Fresh fillet of whiting per kg,11.02
201604,Fresh fillet of cod per kg,15.156
201604,Fresh salmon per kg,19.944
201604,Fresh fillet of plaice per kg,18.41
201604,Fresh hake per kg,
201604,Smoked salmon per kg,28.544
201604,Full fat milk per 2 litre,1.712
201604,Low fat milk per 1 litre,1.052
201604,Irish cheddar per kg,10.453
201604,Large eggs per half dozen,1.785
201604,Medium eggs per half dozen,1.529
201604,Butter per lb,2.7
201604,Grapes per kg,5.07
201604,Bananas per kg,1.393
201604,Tomatoes per kg,2.958
201604,Onions per kg,1.066
201604,Broccoli per kg,3.12
201604,Carrots per kg,1.2
201604,Mushrooms per kg,4.316
201604,Tomatoes tinned per 400g,0.934
201604,Potatoes 2.5 kg,3.082
201604,Potatoes 7.5 kg,
201604,Potatoes 10 kg,7.296
201604,White granulated sugar per 1 kg,1.283
201604,Jam per lb,1.362
201604,Marmalade per lb,1.874
201604,Tea bags per 80,2.795
201604,Orange juice per litre,1.552
201604,Whiskey - take home (70cl bottle),25.943
201604,Brandy - take home (70cl bottle),31.201
201604,Vodka - take home (70cl bottle),19.403
201604,Cream liqueur - take home (70cl bottle),17.086
201604,Wine - take home (75cl bottle),10.586
201604,Cider - take home (50cl can),2.146
201604,Sherry - take home (75cl bottle),14.254
201604,Lager - take home (50cl can),1.884
201604,Stout - take home (50cl can),2.197
201604,Filtered cigarettes per 20 pk,10.633
201604,Stout - draught bar (1 pint),4.325
201604,Lager - draught bar (1 pint),4.707
201604,Lager - bar (33cl bottle),4.627
201604,Cider - draught bar (1 pint),4.779
201604,Ale - draught bar (1 pint),4.381
201604,Cider - bar (33cl bottle),4.751
201604,Flavoured alcoholic drink - bar (275ml bottle),5.297
201604,Whiskey - bar (single) per ½ glass,4.12
201604,Brandy - bar (single) per ½ glass,4.621
201604,Vodka - bar (single) per ½ glass,4.16
201604,Wine - bar (187ml bottle),5.344
201604,Diesel per litre,1.109
201604,Petrol - unleaded per litre,1.262
201604,Cinema fee,9.175
201604,Nightclubs fee,9.343
201604,Gent's dry cut fee,11.964
201604,"Gent's wash, cut, and blow dry fee",17.891
201604,"Ladies' wash, cut and blow dry fee",38.187
201605,"White, self raising flour per 2 kg",2.377
201605,"Brown, wholemeal flour per 2 kg",3.031
201605,"Bread, white sliced pan, large (800g)",1.266
201605,"Bread, brown sliced pan, large (800g)",1.341
201605,Spaghetti per 500g,1.092
201605,Sirloin steak per kg,16.249
201605,Striploin steak per kg,22.674
201605,Roast beef - topside or rib per kg,13.696
201605,Sliced / diced beef pieces per kg,10.42
201605,Pork loin chops per kg,7.752
201605,Pork steak per kg,9.172
201605,Lamb - whole leg / half leg per kg,12.454
201605,Lamb loin chops per kg,17.02
201605,Lamb gigot chops per kg,12.563
201605,Uncooked chicken medium size 1.6kg,4.825
201605,Lamb's liver per kg,5.89
201605,Ham fillet per kg,5.655
201605,Cooked ham per kg,17.433
201605,Best back rashers per kg,9.471
201605,Pork sausages per kg,5.957
201605,Fresh fillet of whiting per kg,10.939
201605,Fresh fillet of cod per kg,14.636
201605,Fresh salmon per kg,19.432
201605,Fresh fillet of plaice per kg,19.312
201605,Fresh hake per kg,
201605,Smoked salmon per kg,29.198
201605,Full fat milk per 2 litre,1.708
201605,Low fat milk per 1 litre,1.049
201605,Irish cheddar per kg,10.046
201605,Large eggs per half dozen,1.775
201605,Medium eggs per half dozen,1.517
201605,Butter per lb,2.689
201605,Grapes per kg,5.111
201605,Bananas per kg,1.396
201605,Tomatoes per kg,2.946
201605,Onions per kg,1.091
201605,Broccoli per kg,3.096
201605,Carrots per kg,1.266
201605,Mushrooms per kg,4.268
201605,Tomatoes tinned per 400g,0.89
201605,Potatoes 2.5 kg,3.057
201605,Potatoes 7.5 kg,
201605,Potatoes 10 kg,7.22
201605,White granulated sugar per 1 kg,1.284
201605,Jam per lb,1.375
201605,Marmalade per lb,1.97
201605,Tea bags per 80,2.699
201605,Orange juice per litre,1.53
201605,Whiskey - take home (70cl bottle),25.801
201605,Brandy - take home (70cl bottle),31.111
201605,Vodka - take home (70cl bottle),19.131
201605,Cream liqueur - take home (70cl bottle),16.94
201605,Wine - take home (75cl bottle),10.182
201605,Cider - take home (50cl can),2.169
201605,Sherry - take home (75cl bottle),14.187
201605,Lager - take home (50cl can),1.896
201605,Stout - take home (50cl can),2.199
201605,Filtered cigarettes per 20 pk,10.652
201605,Stout - draught bar (1 pint),4.323
201605,Lager - draught bar (1 pint),4.703
201605,Lager - bar (33cl bottle),4.63
201605,Cider - draught bar (1 pint),4.779
201605,Ale - draught bar (1 pint),4.379
201605,Cider - bar (33cl bottle),4.754
201605,Flavoured alcoholic drink - bar (275ml bottle),5.319
201605,Whiskey - bar (single) per ½ glass,4.127
201605,Brandy - bar (single) per ½ glass,4.625
201605,Vodka - bar (single) per ½ glass,4.167
201605,Wine - bar (187ml bottle),5.34
201605,Diesel per litre,1.13
201605,Petrol - unleaded per litre,1.291
201605,Cinema fee,9.234
201605,Nightclubs fee,9.439
201605,Gent's dry cut fee,11.977
201605,"Gent's wash, cut, and blow dry fee",17.724
201605,"Ladies' wash, cut and blow dry fee",38.336
201606,"White, self raising flour per 2 kg",2.348
201606,"Brown, wholemeal flour per 2 kg",3.042
201606,"Bread, white sliced pan, large (800g)",1.28
201606,"Bread, brown sliced pan, large (800g)",1.368
201606,Spaghetti per 500g,1.122
201606,Sirloin steak per kg,16.065
201606,Striploin steak per kg,23.029
201606,Roast beef - topside or rib per kg,12.917
201606,Sliced / diced beef pieces per kg,10.438
201606,Pork loin chops per kg,8.595
201606,Pork steak per kg,8.783
201606,Lamb - whole leg / half leg per kg,12.087
201606,Lamb loin chops per kg,18.212
201606,Lamb gigot chops per kg,12.484
201606,Uncooked chicken medium size 1.6kg,4.853
201606,Lamb's liver per kg,5.888
201606,Ham fillet per kg,5.699
201606,Cooked ham per kg,17.893
201606,Best back rashers per kg,9.688
201606,Pork sausages per kg,5.912
201606,Fresh fillet of whiting per kg,10.615
201606,Fresh fillet of cod per kg,15.475
201606,Fresh salmon per kg,19.887
201606,Fresh fillet of plaice per kg,18.657
201606,Fresh hake per kg,
201606,Smoked salmon per kg,29.358
201606,Full fat milk per 2 litre,1.707
201606,Low fat milk per 1 litre,1.05
201606,Irish cheddar per kg,10.405
201606,Large eggs per half dozen,1.773
201606,Medium eggs per half dozen,1.485
201606,Butter per lb,2.647
201606,Grapes per kg,5.145
201606,Bananas per kg,1.393
201606,Tomatoes per kg,2.949
201606,Onions per kg,1.114
201606,Broccoli per kg,3.184
201606,Carrots per kg,1.275
201606,Mushrooms per kg,4.263
201606,Tomatoes tinned per 400g,0.914
201606,Potatoes 2.5 kg,3.092
201606,Potatoes 7.5 kg,
201606,Potatoes 10 kg,7.495
201606,White granulated sugar per 1 kg,1.277
201606,Jam per lb,1.365
201606,Marmalade per lb,1.847
201606,Tea bags per 80,2.722
201606,Orange juice per litre,1.518
201606,Whiskey - take home (70cl bottle),25.544
201606,Brandy - take home (70cl bottle),30.088
201606,Vodka - take home (70cl bottle),19.256
201606,Cream liqueur - take home (70cl bottle),16.154
201606,Wine - take home (75cl bottle),10.47
201606,Cider - take home (50cl can),2.127
201606,Sherry - take home (75cl bottle),14.665
201606,Lager - take home (50cl can),1.905
201606,Stout - take home (50cl can),2.195
201606,Filtered cigarettes per 20 pk,10.717
201606,Stout - draught bar (1 pint),4.331
201606,Lager - draught bar (1 pint),4.712
201606,Lager - bar (33cl bottle),4.636
201606,Cider - draught bar (1 pint),4.794
201606,Ale - draught bar (1 pint),4.388
201606,Cider - bar (33cl bottle),4.768
201606,Flavoured alcoholic drink - bar (275ml bottle),5.313
201606,Whiskey - bar (single) per ½ glass,4.132
201606,Brandy - bar (single) per ½ glass,4.634
201606,Vodka - bar (single) per ½ glass,4.167
201606,Wine - bar (187ml bottle),5.353
201606,Diesel per litre,1.173
201606,Petrol - unleaded per litre,1.329
201606,Cinema fee,9.216
201606,Nightclubs fee,9.477
201606,Gent's dry cut fee,11.984
201606,"Gent's wash, cut, and blow dry fee",17.732
201606,"Ladies' wash, cut and blow dry fee",38.728
201607,"White, self raising flour per 2 kg",2.422
201607,"Brown, wholemeal flour per 2 kg",3.023
201607,"Bread, white sliced pan, large (800g)",1.291
201607,"Bread, brown sliced pan, large (800g)",1.358
201607,Spaghetti per 500g,1.102
201607,Sirloin steak per kg,15.029
201607,Striploin steak per kg,21.12
201607,Roast beef - topside or rib per kg,13.755
201607,Sliced / diced beef pieces per kg,10.637
201607,Pork loin chops per kg,7.642
201607,Pork steak per kg,8.872
201607,Lamb - whole leg / half leg per kg,11.675
201607,Lamb loin chops per kg,18.142
201607,Lamb gigot chops per kg,12.525
201607,Uncooked chicken medium size 1.6kg,4.873
201607,Lamb's liver per kg,5.855
201607,Ham fillet per kg,5.79
201607,Cooked ham per kg,17.597
201607,Best back rashers per kg,9.999
201607,Pork sausages per kg,5.976
201607,Fresh fillet of whiting per kg,11.046
201607,Fresh fillet of cod per kg,14.863
201607,Fresh salmon per kg,20.613
201607,Fresh fillet of plaice per kg,19.386
201607,Fresh hake per kg,
201607,Smoked salmon per kg,29.726
201607,Full fat milk per 2 litre,1.705
201607,Low fat milk per 1 litre,1.052
201607,Irish cheddar per kg,10.399
201607,Large eggs per half dozen,1.772
201607,Medium eggs per half dozen,1.483
201607,Butter per lb,2.661
201607,Grapes per kg,5.132
201607,Bananas per kg,1.399
201607,Tomatoes per kg,2.918
201607,Onions per kg,1.134
201607,Broccoli per kg,3.121
201607,Carrots per kg,1.311
201607,Mushrooms per kg,4.071
201607,Tomatoes tinned per 400g,0.871
201607,Potatoes 2.5 kg,3.299
201607,Potatoes 7.5 kg,
201607,Potatoes 10 kg,7.716
201607,White granulated sugar per 1 kg,1.283
201607,Jam per lb,1.324
201607,Marmalade per lb,1.958
201607,Tea bags per 80,2.773
201607,Orange juice per litre,1.495
201607,Whiskey - take home (70cl bottle),25.753
201607,Brandy - take home (70cl bottle),30.914
201607,Vodka - take home (70cl bottle),19.214
201607,Cream liqueur - take home (70cl bottle),16.21
201607,Wine - take home (75cl bottle),10.359
201607,Cider - take home (50cl can),2.13
201607,Sherry - take home (75cl bottle),14.991
201607,Lager - take home (50cl can),1.9
201607,Stout - take home (50cl can),2.193
201607,Filtered cigarettes per 20 pk,10.734
201607,Stout - draught bar (1 pint),4.333
201607,Lager - draught bar (1 pint),4.712
201607,Lager - bar (33cl bottle),4.636
201607,Cider - draught bar (1 pint),4.796
201607,Ale - draught bar (1 pint),4.394
201607,Cider - bar (33cl bottle),4.765
201607,Flavoured alcoholic drink - bar (275ml bottle),5.321
201607,Whiskey - bar (single) per ½ glass,4.132
201607,Brandy - bar (single) per ½ glass,4.635
201607,Vodka - bar (single) per ½ glass,4.168
201607,Wine - bar (187ml bottle),5.349
201607,Diesel per litre,1.163
201607,Petrol - unleaded per litre,1.313
201607,Cinema fee,9.198
201607,Nightclubs fee,9.477
201607,Gent's dry cut fee,11.969
201607,"Gent's wash, cut, and blow dry fee",17.704
201607,"Ladies' wash, cut and blow dry fee",38.643
201608,"White, self raising flour per 2 kg",2.424
201608,"Brown, wholemeal flour per 2 kg",3.035
201608,"Bread, white sliced pan, large (800g)",1.28
201608,"Bread, brown sliced pan, large (800g)",1.371
201608,Spaghetti per 500g,1.109
201608,Sirloin steak per kg,15.456
201608,Striploin steak per kg,23.219
201608,Roast beef - topside or rib per kg,13.152
201608,Sliced / diced beef pieces per kg,10.598
201608,Pork loin chops per kg,8.055
201608,Pork steak per kg,8.633
201608,Lamb - whole leg / half leg per kg,11.133
201608,Lamb loin chops per kg,17.863
201608,Lamb gigot chops per kg,12.513
201608,Uncooked chicken medium size 1.6kg,4.882
201608,Lamb's liver per kg,5.818
201608,Ham fillet per kg,5.757
201608,Cooked ham per kg,17.539
201608,Best back rashers per kg,9.875
201608,Pork sausages per kg,5.944
201608,Fresh fillet of whiting per kg,10.948
201608,Fresh fillet of cod per kg,17.09
201608,Fresh salmon per kg,20.831
201608,Fresh fillet of plaice per kg,18.472
201608,Fresh hake per kg,
201608,Smoked salmon per kg,29.638
201608,Full fat milk per 2 litre,1.707
201608,Low fat milk per 1 litre,1.057
201608,Irish cheddar per kg,10.095
201608,Large eggs per half dozen,1.773
201608,Medium eggs per half dozen,1.493
201608,Butter per lb,2.655
201608,Grapes per kg,5.107
201608,Bananas per kg,1.405
201608,Tomatoes per kg,2.897
201608,Onions per kg,1.147
201608,Broccoli per kg,3.034
201608,Carrots per kg,1.316
201608,Mushrooms per kg,4.1
201608,Tomatoes tinned per 400g,0.877
201608,Potatoes 2.5 kg,3.342
201608,Potatoes 7.5 kg,
201608,Potatoes 10 kg,7.794
201608,White granulated sugar per 1 kg,1.277
201608,Jam per lb,1.375
201608,Marmalade per lb,1.964
201608,Tea bags per 80,2.736
201608,Orange juice per litre,1.547
201608,Whiskey - take home (70cl bottle),25.828
201608,Brandy - take home (70cl bottle),29.448
201608,Vodka - take home (70cl bottle),19.061
201608,Cream liqueur - take home (70cl bottle),16.398
201608,Wine - take home (75cl bottle),10.445
201608,Cider - take home (50cl can),2.124
201608,Sherry - take home (75cl bottle),14.941
201608,Lager - take home (50cl can),1.897
201608,Stout - take home (50cl can),2.195
201608,Filtered cigarettes per 20 pk,10.746
201608,Stout - draught bar (1 pint),4.335
201608,Lager - draught bar (1 pint),4.72
201608,Lager - bar (33cl bottle),4.637
201608,Cider - draught bar (1 pint),4.799
201608,Ale - draught bar (1 pint),4.397
201608,Cider - bar (33cl bottle),4.772
201608,Flavoured alcoholic drink - bar (275ml bottle),5.312
201608,Whiskey - bar (single) per ½ glass,4.132
201608,Brandy - bar (single) per ½ glass,4.637
201608,Vodka - bar (single) per ½ glass,4.171
201608,Wine - bar (187ml bottle),5.365
201608,Diesel per litre,1.138
201608,Petrol - unleaded per litre,1.275
201608,Cinema fee,9.246
201608,Nightclubs fee,9.47
201608,Gent's dry cut fee,11.927
201608,"Gent's wash, cut, and blow dry fee",17.841
201608,"Ladies' wash, cut and blow dry fee",38.67
201609,"White, self raising flour per 2 kg",2.342
201609,"Brown, wholemeal flour per 2 kg",3.027
201609,"Bread, white sliced pan, large (800g)",1.282
201609,"Bread, brown sliced pan, large (800g)",1.373
201609,Spaghetti per 500g,1.117
201609,Sirloin steak per kg,15.789
201609,Striploin steak per kg,23.153
201609,Roast beef - topside or rib per kg,13.647
201609,Sliced / diced beef pieces per kg,9.985
201609,Pork loin chops per kg,8.582
201609,Pork steak per kg,9.084
201609,Lamb - whole leg / half leg per kg,11.64
201609,Lamb loin chops per kg,16.69
201609,Lamb gigot chops per kg,12.346
201609,Uncooked chicken medium size 1.6kg,4.835
201609,Lamb's liver per kg,5.812
201609,Ham fillet per kg,5.694
201609,Cooked ham per kg,17.344
201609,Best back rashers per kg,9.921
201609,Pork sausages per kg,5.883
201609,Fresh fillet of whiting per kg,10.929
201609,Fresh fillet of cod per kg,17.968
201609,Fresh salmon per kg,20.705
201609,Fresh fillet of plaice per kg,19.62
201609,Fresh hake per kg,
201609,Smoked salmon per kg,29.177
201609,Full fat milk per 2 litre,1.7
201609,Low fat milk per 1 litre,1.053
201609,Irish cheddar per kg,10.102
201609,Large eggs per half dozen,1.753
201609,Medium eggs per half dozen,1.483
201609,Butter per lb,2.654
201609,Grapes per kg,5.088
201609,Bananas per kg,1.41
201609,Tomatoes per kg,2.906
201609,Onions per kg,1.125
201609,Broccoli per kg,3.041
201609,Carrots per kg,1.325
201609,Mushrooms per kg,4.09
201609,Tomatoes tinned per 400g,0.917
201609,Potatoes 2.5 kg,3.22
201609,Potatoes 7.5 kg,
201609,Potatoes 10 kg,7.926
201609,White granulated sugar per 1 kg,1.275
201609,Jam per lb,1.372
201609,Marmalade per lb,2.032
201609,Tea bags per 80,2.708
201609,Orange juice per litre,1.553
201609,Whiskey - take home (70cl bottle),26.476
201609,Brandy - take home (70cl bottle),30.018
201609,Vodka - take home (70cl bottle),19.255
201609,Cream liqueur - take home (70cl bottle),15.363
201609,Wine - take home (75cl bottle),10.196
201609,Cider - take home (50cl can),2.122
201609,Sherry - take home (75cl bottle),15.011
201609,Lager - take home (50cl can),1.899
201609,Stout - take home (50cl can),2.195
201609,Filtered cigarettes per 20 pk,10.747
201609,Stout - draught bar (1 pint),4.336
201609,Lager - draught bar (1 pint),4.72
201609,Lager - bar (33cl bottle),4.639
201609,Cider - draught bar (1 pint),4.798
201609,Ale - draught bar (1 pint),4.396
201609,Cider - bar (33cl bottle),4.775
201609,Flavoured alcoholic drink - bar (275ml bottle),5.319
201609,Whiskey - bar (single) per ½ glass,4.137
201609,Brandy - bar (single) per ½ glass,4.639
201609,Vodka - bar (single) per ½ glass,4.178
201609,Wine - bar (187ml bottle),5.366
201609,Diesel per litre,1.163
201609,Petrol - unleaded per litre,1.282
201609,Cinema fee,9.237
201609,Nightclubs fee,9.571
201609,Gent's dry cut fee,11.954
201609,"Gent's wash, cut, and blow dry fee",17.754
201609,"Ladies' wash, cut and blow dry fee",38.716
201610,"White, self raising flour per 2 kg",2.211
201610,"Brown, wholemeal flour per 2 kg",2.952
201610,"Bread, white sliced pan, large (800g)",1.283
201610,"Bread, brown sliced pan, large (800g)",1.354
201610,Spaghetti per 500g,1.109
201610,Sirloin steak per kg,15.893
201610,Striploin steak per kg,22.998
201610,Roast beef - topside or rib per kg,13.65
201610,Sliced / diced beef pieces per kg,10.058
201610,Pork loin chops per kg,8.212
201610,Pork steak per kg,9.191
201610,Lamb - whole leg / half leg per kg,10.982
201610,Lamb loin chops per kg,16.32
201610,Lamb gigot chops per kg,11.953
201610,Uncooked chicken medium size 1.6kg,4.888
201610,Lamb's liver per kg,5.813
201610,Ham fillet per kg,5.664
201610,Cooked ham per kg,17.943
201610,Best back rashers per kg,10.037
201610,Pork sausages per kg,5.854
201610,Fresh fillet of whiting per kg,10.555
201610,Fresh fillet of cod per kg,16.872
201610,Fresh salmon per kg,20.661
201610,Fresh fillet of plaice per kg,17.114
201610,Fresh hake per kg,
