Month,Item,Value
201510,Fresh hake per kg,
201510,Smoked salmon per kg,29.525
201510,Full fat milk per 2 litre,1.718
201510,Low fat milk per 1 litre,1.047
201510,Irish cheddar per kg,10.52
201510,Large eggs per half dozen,1.879
201510,Medium eggs per half dozen,1.617
201510,Butter per lb,2.734
201510,Grapes per kg,4.98
201510,Bananas per kg,1.378
201510,Tomatoes per kg,3.054
201510,Onions per kg,1.067
201510,Broccoli per kg,3.057
201510,Carrots per kg,1.27
201510,Mushrooms per kg,4.417
201510,Tomatoes tinned per 400g,0.919
201510,Potatoes 2.5 kg,3.157
201510,Potatoes 7.5 kg,
201510,Potatoes 10 kg,7.746
201510,White granulated sugar per 1 kg,1.28
201510,Jam per lb,1.411
201510,Marmalade per lb,1.844
201510,Tea bags per 80,2.701
201510,Orange juice per litre,1.538
201510,Whiskey - take home (70cl bottle),25.53
201510,Brandy - take home (70cl bottle),31.155
201510,Vodka - take home (70cl bottle),19.17
201510,Cream liqueur - take home (70cl bottle),17.018
201510,Wine - take home (75cl bottle),10.453
201510,Cider - take home (50cl can),2.253
201510,Sherry - take home (75cl bottle),13.708
201510,Lager - take home (50cl can),1.915
201510,Stout - take home (50cl can),2.22
201510,Filtered cigarettes per 20 pk,10.179
201510,Stout - draught bar (1 pint),4.317
201510,Lager - draught bar (1 pint),4.692
201510,Lager - bar (33cl bottle),4.627
201510,Cider - draught bar (1 pint),4.753
201510,Ale - draught bar (1 pint),4.371
201510,Cider - bar (33cl bottle),4.746
201510,Flavoured alcoholic drink - bar (275ml bottle),5.312
201510,Whiskey - bar (single) per ½ glass,4.087
201510,Brandy - bar (single) per ½ glass,4.59
201510,Vodka - bar (single) per ½ glass,4.131
201510,Wine - bar (187ml bottle),5.334
201510,Diesel per litre,1.194
201510,Petrol - unleaded per litre,1.324
201510,Cinema fee,9.214
201510,Nightclubs fee,9.177
201510,Gent's dry cut fee,11.819
201510,"Gent's wash, cut, and blow dry fee",17.606
201510,"Ladies' wash, cut and blow dry fee",38.217
201511,"White, self raising flour per 2 kg",2.202
201511,"Brown, wholemeal flour per 2 kg",3.026
201511,"Bread, white sliced pan, large (800g)",1.245
201511,"Bread, brown sliced pan, large (800g)",1.337
201511,Spaghetti per 500g,1.078
201511,Sirloin steak per kg,16.019
201511,Striploin steak per kg,21.808
201511,Roast beef - topside or rib per kg,13.03
201511,Sliced / diced beef pieces per kg,9.906
201511,Pork loin chops per kg,8.329
201511,Pork steak per kg,9.609
201511,Lamb - whole leg / half leg per kg,11.876
201511,Lamb loin chops per kg,18.374
201511,Lamb gigot chops per kg,12.492
201511,Uncooked chicken medium size 1.6kg,5.136
201511,Lamb's liver per kg,5.851
201511,Ham fillet per kg,5.783
201511,Cooked ham per kg,16.918
201511,Best back rashers per kg,10.133
201511,Pork sausages per kg,5.847
201511,Fresh fillet of whiting per kg,10.894
201511,Fresh fillet of cod per kg,14.212
201511,Fresh salmon per kg,19.142
201511,Fresh fillet of plaice per kg,18.605
201511,Fresh hake per kg,
201511,Smoked salmon per kg,29.117
201511,Full fat milk per 2 litre,1.716
201511,Low fat milk per 1 litre,1.046
201511,Irish cheddar per kg,10.236
201511,Large eggs per half dozen,1.865
201511,Medium eggs per half dozen,1.625
201511,Butter per lb,2.719
201511,Grapes per kg,5.03
201511,Bananas per kg,1.387
201511,Tomatoes per kg,2.974
201511,Onions per kg,1.128
201511,Broccoli per kg,2.875
201511,Carrots per kg,1.315
201511,Mushrooms per kg,4.308
201511,Tomatoes tinned per 400g,0.935
201511,Potatoes 2.5 kg,3.087
201511,Potatoes 7.5 kg,
201511,Potatoes 10 kg,7.785
201511,White granulated sugar per 1 kg,1.281
201511,Jam per lb,1.412
201511,Marmalade per lb,1.814
201511,Tea bags per 80,2.746
201511,Orange juice per litre,1.565
201511,Whiskey - take home (70cl bottle),23.704
201511,Brandy - take home (70cl bottle),28.712
201511,Vodka - take home (70cl bottle),19.054
201511,Cream liqueur - take home (70cl bottle),14.09
201511,Wine - take home (75cl bottle),10.433
201511,Cider - take home (50cl can),2.244
201511,Sherry - take home (75cl bottle),14.127
201511,Lager - take home (50cl can),1.911
201511,Stout - take home (50cl can),2.22
201511,Filtered cigarettes per 20 pk,10.488
201511,Stout - draught bar (1 pint),4.316
201511,Lager - draught bar (1 pint),4.692
201511,Lager - bar (33cl bottle),4.626
201511,Cider - draught bar (1 pint),4.749
201511,Ale - draught bar (1 pint),4.372
201511,Cider - bar (33cl bottle),4.755
201511,Flavoured alcoholic drink - bar (275ml bottle),5.313
201511,Whiskey - bar (single) per ½ glass,4.097
201511,Brandy - bar (single) per ½ glass,4.594
201511,Vodka - bar (single) per ½ glass,4.135
201511,Wine - bar (187ml bottle),5.334
201511,Diesel per litre,1.198
201511,Petrol - unleaded per litre,1.314
201511,Cinema fee,9.178
201511,Nightclubs fee,9.226
201511,Gent's dry cut fee,11.837
201511,"Gent's wash, cut, and blow dry fee",17.808
201511,"Ladies' wash, cut and blow dry fee",38.259
201512,"White, self raising flour per 2 kg",2.234
201512,"Brown, wholemeal flour per 2 kg",3.036
201512,"Bread, white sliced pan, large (800g)",1.265
201512,"Bread, brown sliced pan, large (800g)",1.329
201512,Spaghetti per 500g,1.084
201512,Sirloin steak per kg,16.327
201512,Striploin steak per kg,22.604
201512,Roast beef - topside or rib per kg,13.057
201512,Sliced / diced beef pieces per kg,10.421
201512,Pork loin chops per kg,7.409
201512,Pork steak per kg,9.333
201512,Lamb - whole leg / half leg per kg,11.231
201512,Lamb loin chops per kg,18.384
201512,Lamb gigot chops per kg,12.587
201512,Uncooked chicken medium size 1.6kg,5.177
201512,Lamb's liver per kg,5.917
201512,Ham fillet per kg,5.761
201512,Cooked ham per kg,16.651
201512,Best back rashers per kg,9.785
201512,Pork sausages per kg,5.961
201512,Fresh fillet of whiting per kg,10.925
201512,Fresh fillet of cod per kg,17.714
201512,Fresh salmon per kg,19.179
201512,Fresh fillet of plaice per kg,18.766
201512,Fresh hake per kg,
201512,Smoked salmon per kg,28.356
201512,Full fat milk per 2 litre,1.72
201512,Low fat milk per 1 litre,1.052
201512,Irish cheddar per kg,10.623
201512,Large eggs per half dozen,1.863
201512,Medium eggs per half dozen,1.623
201512,Butter per lb,2.725
201512,Grapes per kg,4.992
201512,Bananas per kg,1.382
201512,Tomatoes per kg,2.954
201512,Onions per kg,1.113
201512,Broccoli per kg,3.123
201512,Carrots per kg,1.301
201512,Mushrooms per kg,4.289
201512,Tomatoes tinned per 400g,0.891
201512,Potatoes 2.5 kg,3.094
201512,Potatoes 7.5 kg,
201512,Potatoes 10 kg,7.563
201512,White granulated sugar per 1 kg,1.282
201512,Jam per lb,1.415
201512,Marmalade per lb,1.862
201512,Tea bags per 80,2.719
201512,Orange juice per litre,1.559
201512,Whiskey - take home (70cl bottle),22.518
201512,Brandy - take home (70cl bottle),27.532
201512,Vodka - take home (70cl bottle),18.135
201512,Cream liqueur - take home (70cl bottle),13.081
201512,Wine - take home (75cl bottle),9.979
201512,Cider - take home (50cl can),2.246
201512,Sherry - take home (75cl bottle),13.358
201512,Lager - take home (50cl can),1.905
201512,Stout - take home (50cl can),2.216
201512,Filtered cigarettes per 20 pk,10.5
201512,Stout - draught bar (1 pint),4.316
201512,Lager - draught bar (1 pint),4.693
201512,Lager - bar (33cl bottle),4.611
201512,Cider - draught bar (1 pint),4.75
201512,Ale - draught bar (1 pint),4.372
201512,Cider - bar (33cl bottle),4.744
201512,Flavoured alcoholic drink - bar (275ml bottle),5.339
201512,Whiskey - bar (single) per ½ glass,4.101
201512,Brandy - bar (single) per ½ glass,4.599
201512,Vodka - bar (single) per ½ glass,4.138
201512,Wine - bar (187ml bottle),5.323
201512,Diesel per litre,1.187
201512,Petrol - unleaded per litre,1.302
201512,Cinema fee,9.165
201512,Nightclubs fee,9.109
201512,Gent's dry cut fee,11.844
201512,"Gent's wash, cut, and blow dry fee",17.87
201512,"Ladies' wash, cut and blow dry fee",38.25
